stem_id,example_id,example_form,example_form_comm_untokenised,example_form_comm_tokenised,ex_DE,ex_EN,ex_IDN,example_variant,ex_variant_comm_untokenised,ex_variant_comm_tokenised,ex_variant_DE,ex_variant_EN,ex_variant_IDN,example_dialect_variant,example_etymological_form,example_etymological_language_donor,example_loanword_form,example_loanword_language_donor,example_source_form,example_source_form_homonymID,ex_remark_DE,ex_remark_EN,ex_remark_IDN,ex_crossref_DE,ex_crossref_EN,ex_crossref_IDN,ex_concept,ex_variant_concept,ex_remark_concept,ex_crossref_concept
9_1686457703,9_1686457703_6,edipahohoraháˀa,edipahohorahá'a,e d i p a h o h o r a h á ' a,"das , was man singen läßt",that which one lets be sung,yang mana yang memungkinkan untuk dinyanyikan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sing ; cultural activity (?) ; CHECK THIS,NA,NA,NA
9_1686457703,9_1686457703_7,edixohoráha:i,edixohoráha:i,e d i x o h o r á h a:i,(noun) Besungene,the (thing) sung about,(hal) yang dinyanyikan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sing ; cultural activity (?) ; CHECK THIS,NA,NA,NA
9_1686457988,9_1686457988_0,kixoi,kixoi,k i x o i,"aufsammeln , aufheben","collect , pick up","kumpulkan , ambil",kahanõĩ,kahanõĩ,k a h a n õ ĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,collect,NA,NA,NA
9_1686457988,9_1686457988_1,hoo buhoi,hoo buhoi,h o o # b u h o i,sammelte bereits auf,already collected,sudah mengumpulkan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,collect,NA,NA,NA
9_1686457988,9_1686457988_2,edixoi,edixoi,e d i x o i,(noun) Aufgesammelte,the collected item(s),barang yang dikumpulkan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,collect,NA,NA,NA
9_1686458117,9_1686458117_0,kixoka,kixoka,k i x o k a,"zer- , abschneiden , zerreißen","to cut , cut off , tear apart","memotong , memotong , merobek-robek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cutting ; breaking,NA,NA,NA
9_1686458117,9_1686458117_1,edixoka,edixoka,e d i x o k a,(noun) Zerschnittene usw,the cut up etc,yang dipotong dll.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cutting,NA,NA,NA
9_1686458313,9_1686458313_0,ehokarío,ehokarío,e h o k a r í o,Rankpflanze,Climbing plant,tanaman merambat,eabiabi,eabiabi,e a b i a b i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plant ; flora ; CHECK THIS,NA,NA,NA
9_1686458313,9_1686458313_1,ehokadío e[ˀ]anĩmãẽ,ehokadío e[']anĩmãẽ,e h o k a d í o # e [ ' ] a n ĩ m ã ẽ,Kletterpflanze,Climbing plant,tanaman panjat/memanjat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plant ; flora ; CHECK THIS,NA,NA,NA
9_1686458313,9_1686458313_2,ehokadío eadoho,ehokadío eadoho,e h o k a d í o # e a d o h o,"Kletterpflanze , deren Saft als Augentropfen dient",Climbing plant whose sap serves as eye drops,Tanaman panjat yang getahnya berfungsi sebagai obat tetes mata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,medicinal plant ; plant ; flora ; cultural item for medical purpose ; CHECK THIS !,NA,NA,NA
9_1686458313,9_1686458313_3,ehokadío udoˀabèda,ehokadío udo'abEda,e h o k a d í o # u d o ' a b E d a,Liane,vine,pohon anggur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grass, herb, vine",NA,NA,NA
9_1686458376,9_1686458376_0,kipahokai iˀioo u-,kipahokai i'ioo u-,k i p a h o k a i # i ' i o o # u -,"etwas zurücklassen , überholen","leave something behind , overtake","meninggalkan sesuatu di belakang , menyalip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,leave something,NA,NA,NA
9_1686458504,9_1686458504_0,ixó:úkãĩ,ixó:úkãĩ,i x ó:ú k ã ĩ,an den Baumstämmen und Wurzeln entlang,along the tree trunks and roots,di sepanjang batang dan akar pohon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G36,G36,G36,NA,NA,NA,NA
9_1686458720,9_1686458720_0,ehoku uˀobi,ehoku u'obi,e h o k u # u ' o b i,Feuerholz,firewood,kayu bakar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plant ; cultural item ; CHECK THIS,NA,NA,NA
9_1686458720,9_1686458720_1,kahahóku,kahahóku,k a h a h ó k u,ein Stapel,one pile,satu tumpukan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686458720,9_1686458720_2,ˀaróhahòku,'aróhahòku,' a r ó h a h ò k u,zwei Stapel,two piles,dua tumpukan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686458809,9_1686458809_0,ixoku,ixoku,i x o k u,"an der Spitze , am Ende","at the top , at the end","di bagian atas , di bagian akhir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686458809,9_1686458809_1,ehoku uˀãmĩˀãmĩ,ehoku u'ãmĩ'ãmĩ,e h o k u # u ' ã m ĩ ' ã m ĩ,Ende des Schlüsselbeines,end of the collarbone,ujung tulang selangka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686458975,9_1686458975_0,kixomãĩ,kixomãĩ,k i x o m ã ĩ,mit der Hand in oder unter etwas fassen,to reach into or under something with the hand,menjangkau ke dalam atau di bawah sesuatu dengan tangan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hold,NA,NA,NA
9_1686458975,9_1686458975_1,hoo mũhõmãĩ,hoo mũhõmãĩ,h o o # m ũ h õ m ã ĩ,faßte bereits unter etwas,already grasped under something,sudah menjangkau/menggenggam sesuatu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hold,NA,NA,NA
9_1686458975,9_1686458975_2,enĩxõmãĩ,enĩxõmãĩ,e n ĩ x õ m ã ĩ,"das , worunter gefaßt wird",that which is grasped under,apa yang digenggam di bawah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hold,NA,NA,NA
9_1686459027,9_1686459027_0,kixõmẽ,kixõmẽ,k i x õ m ẽ,aufreihen (Fische auf eine Schnur),line up (fish on a string),berbaris (ikan di atas tali),kahanõmẽ,kahanõmẽ,k a h a n õ m ẽ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,arrange ; fish ; cultural activity,NA,NA,NA
9_1686459701,9_1686459701_0,kaha:onã,kaha:onã,k a h a:o n ã,Pl,"Plural form of ""honã""","Bentuk jamak dari ""honã""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686459701,9_1686459701_1,kahã:õnã,kahã:õnã,k a h ã:õ n ã,(Mann) heiraten,(man) marry,̈(pria) menikah,kamãhã:õnã,kamãhã:õnã,k a m ã h ã:õ n ã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_10,hoo mãˀãhã:õmã,hoo mã'ãhã:õmã,h o o # m ã ' ã h ã:õ m ã,(Mann) war verheiratet,(man) was married,(pria) sudah menikah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_11,kaha mãhã:õnã,kaha mãhã:õnã,k a h a # m ã h ã:õ n ã,"gehen , um zu heiraten",go to get married,pergi untuk menikah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_12,kipahã:õnã hii,kipahã:õnã hii,k i p a h ã:õ n ã # h i i,"(Mann) sich verheiraten mit , verheiratet sein mit","(man) get married to , be married to","(pria) menikah dengan , menikah dengan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_13,eaˀahã:õnã,ea'ahã:õnã,e a ' a h ã:õ n ã,"(Mann) das Heiraten , die Ehe","(man) getting married , marriage","(pria) menikah , pernikahan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_14,kipaha:onãhãˀã[õ],kipaha:onãhã'ã[õ],k i p a h a:o n ã h ã ' ã [ õ ],verheiraten (eine Tochter),to marry (off) (a daughter),menikahkan (anak perempuan),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_15,honã udahao,honã udahao,h o n ã # u d a h a o,Schwägerin,sister-in-law,saudara ipar perempuan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129z9,129z9,129z9,kinship ; in-law,NA,NA,NA
9_1686459701,9_1686459701_16,honã epehe honã,honã epehe honã,h o n ã # e p e h e # h o n ã,die erste Frau,the first wife,istri pertama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kinship ; husband, wife",NA,NA,NA
9_1686459701,9_1686459701_2,kaha:onãhã,kaha:onãhã,k a h a:o n ã h ã,wird heiraten,will marry,akan menikah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_3,hoo mãhã:õnã,hoo mãhã:õnã,h o o # m ã h ã:õ n ã,heiratete,married,menikah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_4,ahii mãhã:õnã,ahii mãhã:õnã,a h i i # m ã h ã:õ n ã,heirate wiederǃ,marry againǃ (sg),menikah lagiǃ (bentuk tunggal),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_5,epãhã:õnã,epãhã:õnã,e p ã h ã:õ n ã,"(Mann) Heiraten , Hochzeit","(man) wedding , the getting-married","(pria) pernikahan , yang akan menikah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage ; wedding,NA,NA,NA
9_1686459701,9_1686459701_6,enãhã:õnã,enãhã:õnã,e n ã h ã:õ n ã,die Geheiratete,the woman who is married,wanita yang sudah menikah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459701,9_1686459701_7,epahã:õnãha,epahã:õnãha,e p a h ã:õ n ã h a,"Heirat(ensort) , Eheschließung","marriage (place of marriage) , marriage ceremony","pernikahan (tempat pernikahan) , upacara pernikahan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage ; wedding,NA,NA,NA
9_1686459701,9_1686459701_8,eahã:õnã́ha:o,eahã:õnã́ha:o,e a h ã:õ n ã ́ h a:o,"die zu Heiratende , Braut","the woman to be married , bride","wanita yang akan dinikahi , pengantin wanita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; wedding,NA,NA,NA
9_1686459701,9_1686459701_9,kaˀaha:onã,ka'aha:onã,k a ' a h a:o n ã,(Mann) verheiratet,(man) married,(pria) menikah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kinship ; marriage,NA,NA,NA
9_1686459789,9_1686459789_0,kahonãẽ,kahonãẽ,k a h o n ã ẽ,NA,NA,NA,kaha:onãẽ,kaha:onãẽ,k a h a:o n ã ẽ,NA,NA,NA,NA,NA,NA,NA,NA,nãẽ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686459843,9_1686459843_0,epahoˀopekíaˀa,epaho'opekía'a,e p a h o ' o p e k í a ' a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,opekíaˀa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686460054,9_1686460054_0,ehopa uadehéa ukarixa,ehopa uadehea ukarixa,e h o p a # u a d e h e a # u k a r i x a,Loch im Ohrläppchen,Hole in the earlobe,Lubang di daun telinga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,body-part,NA,NA,NA
9_1686460054,9_1686460054_1,ehopa ubaka,ehopa ubaka,e h o p a # u b a k a,Augenhöhle,eye socket,soket mata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,body-part,NA,NA,NA
9_1686460054,9_1686460054_2,pohopa ubaka,pohopa ubaka,p o h o p a # u b a k a,übertrieben große Augenhöhlen haben,having exaggeratedly large eye sockets,memiliki rongga mata yang terlalu besar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,body-part,NA,NA,NA
9_1686460054,9_1686460054_3,ehopa uˀee,ehopa u'ee,e h o p a # u ' e e,"Scheideneingang , orificium vaginae","vaginal entrance , orificium vaginae","pintu masuk vagina , muara vagina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,body-part,NA,NA,NA
9_1686460054,9_1686460054_4,ehopa uhookãĩ,ehopa uhookãĩ,e h o p a # u h o o k ã ĩ,"Gesäßöffnung , Anus","buttock opening , anus","lubang pantat , anus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,body-part,NA,NA,NA
9_1686460054,9_1686460054_5,ehopa ukaˀa,ehopa uka'a,e h o p a # u k a ' a,"Mundhöhle , Rachen","Oral cavity , throat","Rongga mulut , tenggorokan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,body-part,NA,NA,NA
9_1686460054,9_1686460054_6,ehopa upãnũ,ehopa upãnũ,e h o p a # u p ã n ũ,Nasenloch,Nose hole,Lubang hidung,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,body-part,NA,NA,NA
9_1686482206,9_1686482206_0,kahopáˀa,kahopá'a,k a h o p á ' a,"prüfen , untersuchen , nachdenken , etwas überlegen , grübeln","to scrutinise , examine , think about , ponder something","meneliti , memeriksa , memikirkan , merenungkan sesuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vgl ahopa,cf. ahopa,bdk. ahopa,examine ; think about ; cognition,NA,NA,NA
9_1686482206,9_1686482206_1,ˀua kahopaˀa ekədaˀayo eˀana,'ua kahopa'a eku̇da'ayo e'ana,' u a # k a h o p a ' a # e k u̇ d a ' a y o # e ' a n a,ich denke über die Erzählung nach,I think about the story,Saya berpikir tentang cerita ini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,think about ; cognition,NA,NA,NA
9_1686482206,9_1686482206_2,kakeo uˀahopaˀa,kakeo u'ahopa'a,k a k e o # u ' a h o p a ' a,nicht von mir verstanden,not understood by me,tidak dimengerti oleh saya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G51,G51,G51,misunderstand ; cognition,NA,NA,NA
9_1686482206,9_1686482206_3,kahopaˀa:əa,kahopa'a:u̇a,k a h o p a ' a:u̇ a,wird prüfen,will check,akan memeriksa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check,NA,NA,NA
9_1686482206,9_1686482206_4,hoo bahopaˀa,hoo bahopa'a,h o o # b a h o p a ' a,"prüfte , überlegte bereits","already examined , considered","sudah memeriksa , mempertimbangkan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,examine ; think about ; cognition,NA,NA,NA
9_1686482206,9_1686482206_5,kidahopaˀa,kidahopa'a,k i d a h o p a ' a,geprüft werden,being examined,sedang diperiksa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,examine,NA,NA,NA
9_1686482206,9_1686482206_6,kidixoo bahopaˀa,kidixoo bahopa'a,k i d i x o o # b a h o p a ' a,wurde geprüft,has been checked,telah diperiksa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check,NA,NA,NA
9_1686482206,9_1686482206_7,edahopaˀa,edahopa'a,e d a h o p a ' a,"(noun) Geprüfte , Überlegte","the examined , the considered","yang diperiksa , yang dipertimbangkan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,examine ; think about ; cognition,NA,NA,NA
9_1686482521,9_1686482521_0,kixopai,kixopai,k i x o p a i,auf den  Schoß nehmen,take on the lap,mengambil di pangkuan,kohopai ; kabuhopai,kohopai ; kabuhopai,k o h o p a i # ; # k a b u h o p a i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111z23,111z23,111z23,NA,NA,NA,NA
9_1686482521,9_1686482521_1,hoo buhopai,hoo buhopai,h o o # b u h o p a i,nahm bereits auf den Schoß,already took on the lap,sudah mengambil pangkuan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686482521,9_1686482521_2,ediKIxopai,ediKIxopai,e d i K I x o p a i,(noun) auf den Schoß Genommene,the one taken on the lap,yang diambil di pangkuan,edixopai,edixopai,e d i x o p a i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686482817,9_1686482817_0,kipahõpẽ́aˀa,kipahõpẽ́a'a,k i p a h õ p ẽ ́ a ' a,"etwas nicht wollen , etwas verweigern ; sich hüten , etwas zu tun","not wanting something , refusing to do something ; being careful not to do something","tidak menginginkan sesuatu , menolak untuk melakukan sesuatu ; berhati-hati untuk tidak melakukan sesuatu",kapahõpẽ́ãˀã,kapahõpẽ́ã'ã,k a p a h õ p ẽ ́ ã ' ã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vgl kahãpĩ 'wollen',cf. kahãpĩ 'want',bdk. kahãpĩ 'ingin',NA,NA,NA,NA
9_1686482817,9_1686482817_1,pahõpẽaˀa,pahõpẽa'a,p a h õ p ẽ a ' a,(jmd von etwas) abhalten,stop (someone from doing something),hentikan (seseorang dari melakukan sesuatu),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134z1,134z1,134z1,NA,NA,NA,NA
9_1686482946,9_1686482946_0,kipahõpẽ́ãˀã,kipahõpẽ́ã'ã,k i p a h õ p ẽ ́ ã ' ã,etwas behalten,keep something,menyimpan sesuatu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9_1686483227,9_1686483227_0,kixopiˀi,kixopi'i,k i x o p i ' i,schlürfen,to slurp,menyeruput,kokopi?̟i,kokopi?̟i,k o k o p i ? ̟ i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drink ; CHECK THIS specific activity,NA,NA,NA
9_1686483227,9_1686483227_1,hoo buhopiˀi,hoo buhopi'i,h o o # b u h o p i ' i,schlürfte bereits,already sipped,sudah menyesap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drink,NA,NA,NA
9_1686483227,9_1686483227_2,ehopiˀío,ehopi'ío,e h o p i ' í o,"(""das zu Schlürfende"" =) Zuckerrohr","(""that which is to be slurped"" =) sugar cane","(""yang akan diseruput"" =) tebu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drink ; cultural item ; CHECK THIS ; flora,NA,NA,NA
9_1686483227,9_1686483227_3,karopiˀi u-,karopi'i u-,k a r o p i ' i # u -,etwas schlürfen,slurp something,menyeruput sesuatu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drink,NA,NA,NA
9_1686483913,9_1686483913_0,kixõpõˀõ,kixõpõ'õ,k i x õ p õ ' õ,atmen,breathe,bernafas,kiõhõpõˀõ,kiõhõpõ'õ,k i õ h õ p õ ' õ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"breathe, breath ; body-part ; body-action ; bodily action ; bodily activity",NA,NA,NA
9_1686483913,9_1686483913_1,eahõpṍˀõ,eahõpṍ'õ,e a h õ p ṍ ' õ,das Atmen,the breathing,pernapasan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"breathe, breath ; body-part ; body-action ; bodily action ; bodily activity",NA,NA,NA
9_1686483913,9_1686483913_2,kixõhõpṍˀõ:ĩ,kixõhõpṍ'õ:ĩ,k i x õ h õ p ṍ ' õ:ĩ,etwas einatmen,inhale something,menghirup sesuatu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"breathe, breath ; body-part ; body-action ; bodily action ; bodily activity",NA,NA,NA
9_1686483913,9_1686483913_3,kidixõhõpõˀõ:ĩ,kidixõhõpõ'õ:ĩ,k i d i x õ h õ p õ ' õ:ĩ,wird (ein)geatmet,is breathed in,dihirup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"breathe, breath ; body-part ; body-action ; bodily action ; bodily activity",NA,NA,NA
9_1686483913,9_1686483913_4,kixõhõpõˀõ:ĩyõ,kixõhõpõ'õ:ĩyõ,k i x õ h õ p õ ' õ:ĩ y õ,(noun) Eingeatmete,that which is inhaled,apa yang dihirup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"breathe, breath ; body-part ; body-action ; bodily action ; bodily activity",NA,NA,NA
9_1686484129,9_1686484129_0,eohora,eohora,e o h o r a,"das Lied , das Singen","the song , the singing","lagunya , nyanyiannya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H16 , èhora 'dans en zang bij het ""kalèakoebaba"" feest'","H16 , èhora 'dance and singing at the ""kalèakoebaba"" festival'","H16 , èhora 'menari dan bernyanyi di festival ""kalèakoebaba""'",sing ; cultural activity (?) ; CHECK THIS,NA,NA,cultural event ; CHECK THIS ; dance ; sing
9_1686484129,9_1686484129_1,eohora,eohora,e o h o r a,der Gesang,the singing,nyanyian,eahoroa,eahoroa,e a h o r o a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sing ; cultural activity (?) ; CHECK THIS,NA,NA,NA
9_1686484129,9_1686484129_2,kixo[ho]rahaˀa,kixo[ho]raha'a,k i x o [ h o ] r a h a ' a,etwas singen,to sing something,menyanyikan sesuatu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sing ; cultural activity (?) ; CHECK THIS,NA,NA,NA
9_1686484129,9_1686484129_3,edixo[ho]rahaˀa,edixo[ho]raha'a,e d i x o [ h o ] r a h a ' a,"das , was gesungen wird",that which is sung,apa yang dinyanyikan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sing ; cultural activity (?) ; CHECK THIS,NA,NA,NA
9_1686484129,9_1686484129_4,eohoraha,eohoraha,e o h o r a h a,"Ort , wo man singt",place where one sings,tempat di mana seseorang bernyanyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sing ; cultural location (?) ; CHECK THIS,NA,NA,NA
9_1686574294,9_1686574294_0,kixorai,kixorai,k i x o r a i,"beschlafen , koitieren , geschlechtlich verkehren","to sleep with , have coitus , have sexual intercourse","tidur bersama , melakukan hubungan seksual , melakukan hubungan seksual",kipahodai,kipahodai,k i p a h o d a i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sexual relations,NA,NA,NA
9_1686574294,9_1686574294_1,hoo buhorai,hoo buhorai,h o o # b u h o r a i,beschlief,slept with,tidur dengan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sleep ; sexual relations (?),NA,NA,NA
9_1686574294,9_1686574294_2,epahorai,epahorai,e p a h o r a i,"Koitus , Geschlechtsverkehr","coitus , sexual intercourse","senggama , hubungan seksual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sexual relations,NA,NA,NA
9_1686574294,9_1686574294_3,epahodáiya,epahodáiya,e p a h o d á i y a,"Ort , wo man miteinander schläft",place where you sleep together,tempat di mana Anda tidur bersama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sleep ; cultural location (?) ; sexual relations (?) ; CHECK THIS,NA,NA,NA
9_1686574482,9_1686574482_0,kahoriə,kahoriu̇,k a h o r i u̇,Weiße (= weiß sein?),white people (= to be white?),orang kulit putih (= menjadi orang kulit putih?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,colour ; race ; cultural reference ; CHECK THIS,NA,NA,NA
9_1686574681,9_1686574681_0,kixorika,kixorika,k i x o r i k a,sich wenden,to turn oneself,memutar diri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s kixodiki 'bohren',see kixodiki 'to drill',lihat kixodiki 'mengebor/membuat lubang',motion,NA,NA,breaking
