stem_id	kms_Alphabet	kms_page	kms_entry_no	stem_form	stem_homonymID	stem_DE	stem_EN	stem_IDN	stem_formVarian	stem_variant_DE	stem_variant_EN	stem_variant_IDN	stem_dialectVariant	stem_etymological_form	stem_etym_form_German	stem_etymological_language_donor	stem_source_form	stem_source_form_homonymID	stem_remark_DE	stem_remark_EN	stem_remark_IDN	stem_crossref_DE	stem_crossref_EN	stem_crossref_IDN	example_id	example_form	ex_DE	ex_EN	ex_IDN	example_variant	ex_variant_DE	ex_variant_EN	ex_variant_IDN	example_dialect_variant	example_etymological_form	example_etymological_language_donor	example_loanword_form	example_loanword_language_donor	example_source_form	example_source_form_homonymID	ex_remark_DE	ex_remark_EN	ex_remark_IDN	ex_crossref_DE	ex_crossref_EN	ex_crossref_IDN	ex_concept	ex_variant_concept	ex_remark_concept	ex_crossref_concept	stem_loan_form	stem_loan_lang
11_1688358984	r	271	1	radúo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688358984_0	hoo paradúoho:i	bereits gleich stark sein	already be of the same age	sudah berusia sama	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688359052	r	271	2	ra:əda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	əda	1	NA	NA	NA	NA	NA	NA	11_1688359052_0	kipara:əda hii	gleichaltrig sein mit	be the same age as	berusia sama dengan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688359154	r	271	3	rahaba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kahaba < haba	NA	NA	NA	NA	NA	NA	NA	11_1688359154_0	karahabaha:i	etwas mit Vogelnetzen fangen	to catch something with bird nets	menangkap sesuatu dengan jaring burung	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hunting	NA	NA	NA	NA	NA
11_1688359154	r	271	3	rahaba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kahaba < haba	NA	NA	NA	NA	NA	NA	NA	11_1688359154_1	earahabahe	das mit Netzen Jagen	hunting with nets (noun)	perburuan dengan jaring (kata benda)	earahabaha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hunting	NA	NA	NA	NA	NA
11_1688359529	r	271	4	raha:əa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rahəa	NA	NA	NA	NA	NA	NA	NA	11_1688359529_0	kiparaha:əaha:i hii	(Mädchen) verlobt sein mit , Verlobte sein von	(girl) be engaged to , be fiancée of	(perempuan) bertunangan dengan , menjadi tunangan dari	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marriage	NA	NA	NA	NA	NA
11_1688359661	r	271	5	rahao	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	edahao	NA	NA	NA	NA	NA	NA	NA	11_1688359661_0	karahao	Onkel (Pl)	uncle (Plural)	paman (Jamak)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kinship	NA	NA	NA	NA	NA
11_1688359661	r	271	5	rahao	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	edahao	NA	NA	NA	NA	NA	NA	NA	11_1688359661_1	kiparahao	Großfamilie	extended family	keluarga besar	NA	NA	NA	NA	NA	NA	NA	NA	NA	kahao?	NA	NA	NA	NA	90z1	90z1	90z1	kinship	NA	NA	NA	NA	NA
11_1688359772	r	271	6	raha:odi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688359772_0	kiparaha:odi	sich kreuzen	to cross	menyeberang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688359847	r	271	7	ráha:u	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688359847_0	kiparáha:u	jagen	to hunt	berburu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hunting	NA	NA	NA	NA	NA
11_1688359847	r	271	7	ráha:u	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688359847_1	kiparahá:ui	etwas jagen	to hunt something	berburu sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hunting	NA	NA	NA	NA	NA
11_1688359847	r	271	7	ráha:u	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688359847_2	eparaha:u	Jagd	hunt	berburu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hunting	NA	NA	NA	NA	NA
11_1688359939	r	271	8	raha:uhu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	edaha:uhu	NA	NA	NA	NA	NA	NA	NA	11_1688359939_0	karaha:uhu	donnern , (Flammen) prasseln , entflammt sein , lodern	thunder , (flames) crackle , be inflamed , blaze	guntur , (api) berderak , meradang , berkobar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688359939	r	271	8	raha:uhu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	edaha:uhu	NA	NA	NA	NA	NA	NA	NA	11_1688359939_1	Karaha:uhu	Männername	man's name	nama pria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Vz32	Vz32	Vz32	NA	NA	NA	NA	NA	NA
11_1688360041	r	271	9	rahəa	NA	NA	NA	NA	dahəa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360041_0	kiparahəaha:i	(Mädchen) verlobt sein	(girl) be engaged	(perempuan) bertunangan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marriage	NA	NA	NA	NA	NA
11_1688360041	r	271	9	rahəa	NA	NA	NA	NA	dahəa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360041_1	kixii barahəaha:i	wieder jmd (Söhne) verloben	to betroth sb (sons) again	menikahkan kembali anak laki-laki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marriage	NA	NA	NA	NA	NA
11_1688360128	r	271	10	raˀibia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	edaˀibía < ˀibi	NA	NA	NA	NA	NA	NA	NA	11_1688360128_0	karaˀibia	Feinde	enemies	musuh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360128	r	271	10	raˀibia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	edaˀibía < ˀibi	NA	NA	NA	NA	NA	NA	NA	11_1688360128_1	kiparaˀibia	miteinander verfeindet sein	to be enemies with each other	menjadi musuh satu sama lain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360128	r	271	10	raˀibia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	edaˀibía < ˀibi	NA	NA	NA	NA	NA	NA	NA	11_1688360128_2	eparaˀibia	das Verfeindetsein	being enemies (noun)	menjadi musuh (kata benda)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360215	r	271	11	rakua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360215_0	kiparakua hii	zusammenfallen mit , zusammenkommen mit , gemeinsam mit	to fall together with , to come together with , together with	jatuh bersama dengan , datang bersama dengan , bersama dengan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360215	r	271	11	rakua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360215_1	ˀua kiparakua bai hii kia	ich komme gemeinsam mit ihm	I'm coming together with him	Aku akan datang bersama dengan dia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360297	r	271	12	rarakui	NA	NA	NA	NA	dadakui?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360297_0	kipararakui	etwas veranlassen , verursachen	to cause , bring about something	menyebabkan , membawa sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360297	r	271	12	rarakui	NA	NA	NA	NA	dadakui?	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360297_1	epararakui	Anlaß , Ursache	cause , cause	menyebabkan , menyebabkan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360361	r	272	1	raodi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rodi	NA	NA	NA	NA	NA	NA	NA	11_1688360361_0	kiparaodi hii	sich rächen an	to take revenge on	membalas dendam pada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360591	r	272	2	rapi	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360591_0	kiparapi	sich vereinigen , versammeln	unite , assemble	menyatukan , merakit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360591	r	272	2	rapi	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360591_1	hoo parapi	vereinigten sich bereits	already united	sudah bersatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360591	r	272	2	rapi	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360591_2	kiparapíaˀa	versammeln (tr)	to assemble (tr)	merakit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688360591	r	272	2	rapi	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688360591_3	ediparapíaˀa	(noun) Versammelte	(people) gathered (noun)	yang datang berkumpul/perkumpuln (kata benda)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688361736	r	272	3	rapi	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688361736_0	kiparapi	dicht , gut schließend , eng zusammen	tight , closing well , close together	ketat , menutup dengan baik , berdekatan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688361736	r	272	3	rapi	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688361736_1	ekarepe eˀana kiparapi	die Geschwüre sind dicht zusammen	the ulcers are close together	boroknya berdekatan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688361795	r	272	4	rapĩkĩxĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688361795_0	karapĩkĩxĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pĩkĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688361839	r	272	5	rapu	NA	NA	NA	NA	dapu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688361839_0	kabarapu	liegen lassen	let lie	biarkan berbohong	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	87z7	87z7	87z7	NA	NA	NA	NA	NA	NA
11_1688361888	r	272	6	rara	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688361888_0	karara	NA	NA	NA	karada	NA	NA	NA	NA	NA	NA	NA	NA	eara	NA	NA	NA	NA	§ 2a	§ 2a	§ 2a	NA	NA	NA	NA	NA	NA
11_1688361945	r	272	7	raru	NA	NA	NA	NA	dadu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688361945_0	kaˀararu	(Frau) verheiratet sein	(woman) be married	(wanita) sudah menikah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marriage	NA	NA	NA	NA	NA
11_1688362074	r	272	8	rau	1	NA	NA	NA	lau	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362074_0	erau	Klafter (Hilfszählwort)	fathom (auxiliary count word)	depa (kata hitungan tambahan)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	§ 34d	§ 34d	§ 34d	NA	NA	NA	NA	NA	NA
11_1688362074	r	272	8	rau	1	NA	NA	NA	lau	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362074_1	kaharau	ein Klafter	one fathom	satu depa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362074	r	272	8	rau	1	NA	NA	NA	lau	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362074_2	ˀakodu harau	drei Klafter	three fathoms	tiga depa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362074	r	272	8	rau	1	NA	NA	NA	lau	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362074_3	eharáˀua	Klafter	fathom	melipat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362190	r	272	9	rau	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362190_0	eparáu	Nahrungsmörser (aus Merbau-Holz)	food mortar (made of merbau wood)	lesung makanan (terbuat dari kayu merbau)	epã:ĩxũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cultural item	NA	NA	NA	NA	NA
11_1688362190	r	272	9	rau	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362190_1	kiparaúaˀa	spalten	to split	berpisah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362190	r	272	9	rau	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362190_2	dabuparaúaˀa	sie spalten	they split	mereka berpisah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362336	r	272	10	raudau	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362336_0	karaudau	(Teller usw) flach sein	(plates etc) be flat	(piring , dll.) menjadi rata	kidaudau	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362467	r	272	11	rá:uˀuo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O!	Oral!	Oral!	NA	NA	NA	11_1688362467_0	kipará:uˀuo	vorsichtig , sorgfältig sein	be careful , meticulous	hati-hati , teliti	paˀã́:ṹˀũõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G69: pidá:uˀuo	G69: pidá:uˀuo	G69: pidá:uˀuo	NA	NA	NA	NA	NA	NA
11_1688362568	r	272	12	ereho·reho	NA	roter vogel	red bird	burung merah	edehoreho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362602	r	272	13	earekeˀe:iya	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kekeˀe:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362639	r	272	14	riba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	> ˀariba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362693	r	272	15	rixoˀi	NA	NA	NA	NA	dixoˀi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362693_0	kiparixoˀíaˀa	formen , kneten (Ton)	shape , knead (clay)	membentuk, menguleni (tanah liat)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1688362779	r	272	16	rixopi	NA	NA	NA	NA	dixopi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362779_0	kiparixopi	verlangsamen	slow down	melambat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MOD bacòcu parihopi 'andar in punta di piedi'	MOD bacòcu parihopi 'to go on tiptoe'	MOD bacòcu parihopi 'berjinjit'	NA	NA	NA	NA	NA	NA
11_1688362847	r	272	17	rikaˀa	NA	NA	NA	NA	dikaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1688362847_0	kiparikaˀa	Widerstand leisten , trotzen , widerstehen , sich widersetzen , standhalten	resist , defy , withstand , resist , withstand	menolak , menentang , menahan , menolak , menahan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687833679	r	273	1	riorio	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687833679_0	kariorio	scharf (nicht stumpf) sein	be sharp (not blunt).	tajam (tidak tumpul).	kadiodio	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687833931	r	273	2	ripo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sim melebel	Sim melebel	Sim melebel	NA	NA	NA	10_1687833931_0	karipo	trübe , unklar	cloudy , unclear	berawan , tidak jelas	kaˀaripo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sky phenomena	NA	NA	NA	NA	NA
10_1687833931	r	273	2	ripo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sim melebel	Sim melebel	Sim melebel	NA	NA	NA	10_1687833931_1	kariporipo	sehr trübe	very cloudy	sangat berawan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sky phenomena	NA	NA	NA	NA	NA
10_1687834106	r	273	3	roo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687834106_0	karoo	verfault	rotten	busuk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687834106	r	273	3	roo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687834106_1	yabaroo	es verfaulte	it rotted	itu membusuk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687834106	r	273	3	roo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687834106_2	earoo ipoko	Urethritis (Harnröhrenentzündung , Syphilis)	Urethritis (inflammation of the urethra , syphilis)	Uretritis (radang uretra , sifilis)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	disease	NA	NA	NA	NA	NA
10_1687834381	r	273	4	robi	NA	NA	NA	NA	dobi:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687834381_0	kirobíaˀa	etwas kräuseln (Haare)	to curl (hair)	mengeriting (rambut)	kaharobíaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687834381	r	273	4	robi	NA	NA	NA	NA	dobi:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687834381_1	kidirobíaˀa	wird gekräuselt	is ruffled	diacak-acak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687834381	r	273	4	robi	NA	NA	NA	NA	dobi:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687834381_2	eaharobíaˀa	das Kräuseln	the ruffling	pengacak-acakan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687834381	r	273	4	robi	NA	NA	NA	NA	dobi:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687834381_3	edirobíaˀa	(noun) Gekräuselte	(thing) ruffled (noun)	(benda) yang diacak-acak (kata benda)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687834381	r	273	4	robi	NA	NA	NA	NA	dobi:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687834381_4	eorobíaˀa	Mittel zum Kräuseln	Means for curling	alat untuk mengeriting rambut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687835115	r	273	5	robu	NA	NA	NA	NA	dobu:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687835115_0	karobuki	beschenken	to gift	menghadiahi	kiparobuki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687835115	r	273	5	robu	NA	NA	NA	NA	dobu:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687835115_1	ˀua karobuki ekaka eˀana iˀioo upaici	ich beschenke jenen Menschen mit einem Haumesser	I gift that person with a cleaver	Saya menghadiahi orang itu dengan golok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687835115	r	273	5	robu	NA	NA	NA	NA	dobu:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687835115_2	ˀua karobukiaˀa epaici	ich (ver)schenke ein Haumesser	I'm giving away a knife ; I'll give you a cleaver	Aku akan memberikan pisau ; Aku akan memberimu golok	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687835115	r	273	5	robu	NA	NA	NA	NA	dobu:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687835115_3	epaici eˀana kidiparobukiaˀa	jenes Haumesser wird geschenkt	that cutting knife is given as a gift	pisau pemotong itu diberikan sebagai hadiah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_1687835115	r	273	5	robu	NA	NA	NA	NA	dobu:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687835115_4	eparobuki	das Schenken , Überreichen ; Zusammenkunft , die vor der Hochzeit stattfindet und auf der Geschenke gegeben werden	the giving , handing over ; Gathering that takes place before the wedding and where gifts are given	pemberian , penyerahan ; Pertemuan yang terjadi sebelum pernikahan dan di mana hadiah diberikan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G25 ; G53: kurz nach	G25 ; G53: shortly after	G25 ; G53: tak lama setelahnya	cultural event	NA	NA	NA	NA	NA
10_1687835115	r	273	5	robu	NA	NA	NA	NA	dobu:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687835115_5	karorobuki	jmd zu beschenken pflegen	usually/normally give gifts to someone	biasanya/lumrahnya memberikan hadiah kepada seseorang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	§ 52c	§ 52c	§ 52c	NA	NA	NA	NA	NA	NA
10_1687835115	r	273	5	robu	NA	NA	NA	NA	dobu:	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10_1687835115_6	eˀarobúka	beweglicher Besitz eines(r) Verstorbenen	movable property of a deceased person	harta benda bergerak dari orang yang telah meninggal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
