stem_id	example_id	example_form	ex_DE	ex_EN	ex_IDN	example_variant	ex_variant_DE	ex_variant_EN	ex_variant_IDN	example_dialect_variant	example_etymological_form	example_etymological_language_donor	example_loanword_form	example_loanword_language_donor	example_source_form	example_source_form_homonymID	ex_remark_DE	ex_remark_EN	ex_remark_IDN	ex_crossref_DE	ex_crossref_EN	ex_crossref_IDN	ex_concept	ex_variant_concept	ex_remark_concept	ex_crossref_concept
8_1687844545	8_1687844545_0	kixekudi	etwas fällen	fell something	menjatuhkan/menebang sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	motion	NA	NA	NA
8_1687845040	8_1687845040_0	kahẽmõĩ	begießen , bespritzen , besprengen	to water , to sprinkle	menaburi , memercikkan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pour ; fluid motion	NA	NA	NA
8_1687845040	8_1687845040_1	hoo mãhẽmõĩ	begoß bereits , begossen haben	already watered , have watered	sudah menyiram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pour	NA	NA	NA
8_1687845040	8_1687845040_2	kamãhẽmõĩ	er bespritzte	he splashed/sprinkled	dia memercikkan / dia menaburkan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pour ; fluid motion	NA	NA	NA
8_1687845040	8_1687845040_3	kahẽhẽmõĩ	dabei sein zu besprengen	to be sprinkling	menaburkan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pour ; fluid motion	NA	NA	NA
8_1687845040	8_1687845040_4	kinãhẽmõĩ	begossen werden	be watered	disiram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pour	NA	NA	NA
8_1687845040	8_1687845040_5	enãhẽmõĩ	(noun) Begossene	(thing) watered (noun)	(benda) yang disiram (kata benda)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pour	NA	NA	NA
8_1687845040	8_1687845040_6	eupuyo enãhẽmõĩnĩã	die Blumen werden von ihm begossen	the flowers are watered by him	bunga-bunga disiram olehnya	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pour	NA	NA	NA
8_1687845336	8_1687845336_0	hẽmõˀõ ehuda	die (bestimmte) Frau	the (certain) woman	wanita (tertentu)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	woman	NA	NA	NA
8_1687845500	8_1687845500_0	kahẽnãpĩxĩ	(be) fühlen , (be) tasten	to feel , touch	merasakan , menyentuh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sense of touch	NA	NA	NA
8_1687845500	8_1687845500_1	enãhẽnãpĩ́Hĩ	(nicht -x-) d Befühlte	(not -x-) the (thing) felt (noun)	(bukan -x-) (benda) yang dirasakan (kata benda)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sense of touch	NA	NA	NA
8_1687846074	8_1687846074_0	kaˀapã́ũ uhéˀohèˀo	riechen wie die ""heˀoheˀo"" Früchte	smell like the ""heˀoheˀo"" fruits	berbau seperti buah ""heˀoheˀo""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	smell	NA	NA	NA
8_1687846175	8_1687846175_0	kipahepṍkĩ	übereinander fallen	fall on top of each other	jatuh menimpa satu sama lain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G20	G20	G20	motion ; downward motion ; middle semantics (?)	NA	NA	NA
8_1687846353	8_1687846353_0	kidixəə abakeˀo	schon begraben	already buried	sudah terkubur	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111z23	111z23	111z23	bury	NA	NA	NA
8_1687846600	8_1687846600_0	kixəa	rasten , pausieren , halten	rest , pause , halt	istirahat , jeda , berhenti	kabaha:əa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8_1687846600	8_1687846600_1	hoo buhəa	rastete bereits	already rested	sudah beristirahat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8_1687846600	8_1687846600_2	eəhə́a	das Aufhören , Beenden	the stopping , ending	penghentian , akhir	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8_1687846600	8_1687846600_3	kipaha:əa	aufhören	to stop	berhenti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8_1687846600	8_1687846600_4	ehə́aha	Rastort	resting place (for pausing)	tempat istirahat (untuk berhenti sejenak)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8_1687846948	8_1687846948_0	kaˀibi	Feinde , Gegner	Enemies , opponents	Musuh , lawan	karaˀibia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pl von ""edaˀibia""	Plural of ""edaˀibia""	Bentuk jamak dari ""edaˀibia""	85z23 , 86z1	85z23 , 86z1	85z23 , 86z1	NA	NA	NA	NA
8_1687847381	8_1687847381_0	ká:ibu	grimmig sein	be grim	menjadi suram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	emotion ; grim ; anger	NA	NA	NA
8_1687847381	8_1687847381_1	ka:ibua	wird grimmig sein	will be grim	akan suram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	emotion ; grim ; anger	NA	NA	NA
8_1687847381	8_1687847381_2	hoo bá:ibu	ist bereits grimmig	is already grim	sudah suram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	emotion ; grim ; anger	NA	NA	NA
8_1687847381	8_1687847381_3	eibu	(noun) Grimmige , Böse , Schlechte , Bösartige	the grim , evil , bad , malicious ones	yang suram , jahat , buruk , jahat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	emotion ; grim ; anger	NA	NA	NA
8_1687847381	8_1687847381_4	ekaka eˀana eibu	jener Mensch ist grimmig	that person is fierce	orang itu galak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	emotion ; grim ; anger	NA	NA	NA
8_1687847381	8_1687847381_5	ka:ibudi	jmd böse sein , zürnen	to be angry with someone , to be angry	menjadi marah dengan seseorang , menjadi marah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	emotion ; grim ; anger	NA	NA	NA
8_1687847381	8_1687847381_6	eda:ibudi	der , auf den man böse , zornig ist	the one with whom one is angry , wrathful	orang yang dengannya seseorang marah , murka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	emotion ; grim ; anger	NA	NA	NA
8_1687847381	8_1687847381_7	kipa:ibudi hii	jmd zürnen	to be angry with someone	marah kepada seseorang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	emotion ; grim ; anger	NA	NA	NA
8_1687847381	8_1687847381_8	ˀua kipa:ibudi hii ekaka eˀana	ich zürne jenem Menschen	I am angry with that person	Saya marah kepada orang itu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	emotion ; grim ; anger	NA	NA	NA
8_1688381679	8_1688381679_0	epahicepéaˀa	das Bootsrennen	the boat race	perlombaan perahu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53z24	53z24	53z24	cultural event	NA	NA	NA
8_1688381887	8_1688381887_0	kici	(mit einem Stock) schlagen	beat (with a stick).	pukul (dengan tongkat).	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hitting	NA	NA	NA
8_1688381887	8_1688381887_1	kicia	schlagen werden	will beat	akan mengalahkan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hitting	NA	NA	NA
8_1688381887	8_1688381887_2	epáici	Haumesser	cutter/hewing knife	pemotong / pisau pemotong	epéici	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cutting ; cultural item (?)	NA	NA	NA
8_1688382791	8_1688382791_0	eici	Stimme , Wort , Laut , Ton , Klang , Unterhaltung , Nachricht , Angelegenheit	voice , word , noise , tone , sound , conversation , message , matter	suara (voice), kata , suara bising , nada , bunyi (sound) , percakapan , pesan , materi	eiji²	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sound	NA	NA	NA
8_1688382791	8_1688382791_1	aici	sprich - sprechtǃ	speak! (sg) - speak! (pl)	bicara! (bentuk tunggal) - bicara! (bentuk jamak)	eici - aiciyaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	say	NA	NA	NA
8_1688382791	8_1688382791_10	edaicíaˀa	das , womit gerufen wird	that with which is called	yang dengan itu disebut	edabaicíaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688382791	8_1688382791_11	epaicíxi	das jmd Rufen	the calling-someone (noun)	orang yang memanggil (kata benda)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688382791	8_1688382791_2	kaici	sprechen	to speak	berbicara	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	say	NA	NA	NA
8_1688382791	8_1688382791_3	hoo báici	sprach bereits	already spoke	sudah berbicara	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	say	NA	NA	NA
8_1688382791	8_1688382791_4	kaicixi	jmd rufen	call someone	memanggil seseorang	kabaicixi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688382791	8_1688382791_5	kaicixia	werde rufen	will call	akan memanggil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688382791	8_1688382791_6	kaicíaˀa	mit etwas rufen	shout with something	berteriak dengan sesuatu	kabaicíaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	shout	NA	NA	NA
8_1688382791	8_1688382791_7	kidaicíaˀa	mit etwas gerufen werden	to be called with something	dipanggil dengan nama sesuatu	kidabaicíaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688382791	8_1688382791_8	eici kideicixíaˀa	eine Rede wird gehalten	a speech is given	pidato diberikan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	make speech	NA	NA	NA
8_1688382791	8_1688382791_9	kipaici	etwas zum Tönen bringen , ertönen lassen , etwas blasen	to make something sound , to make it sound , to blow something	membuat sesuatu berbunyi , membuatnya berbunyi , meniup sesuatu	kipaicixi, kipaiciaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sound	NA	NA	NA
8_1688383148	8_1688383148_0	ekaˀicía	Haarrolle (Dutt?)	Hair roll (bun?)	Gulungan rambut (sanggul?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G72	G72	G72	hairstyle ; body-part	NA	NA	NA
8_1688383148	8_1688383148_1	eicíaˀa	Federschmuck im ""eãpãkũ"" ; Haarzylinder für Frauen bei Festen	feather headdresses in ""eãpãkũ"" ; Hair cylinders for women at festivals	hiasan kepala dari bulu di ""eãpãkũ"" ; Silinder rambut untuk wanita di festival	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IXz19f , MOD fig.16 auf S.156	IXz19f , MOD figure 16 on page 156	IXz19f, MOD gambar 16 pada halaman 156	cultural item ; hairstyle ; crown	NA	NA	NA
8_1688383319	8_1688383319_0	eiciˀa	Netznähinstrument (Nadel?)	Net sewing instrument (needle?)	Alat menjahit jaring (jarum?)	eijiˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	knitting ; cultural item (?)	NA	NA	NA
8_1688383319	8_1688383319_1	epaiciˀa	Netznadel	Net needle	Jarum jaring	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	knitting ; cultural item (?)	NA	NA	NA
8_1688383589	8_1688383589_0	kaicixi	jmd rufen	call someone	memanggil seseorang	kaijixi	NA	NA	NA	kaijixi (DIA)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688383589	8_1688383589_1	ˀobaicixi	du rufst	you call	kamu memanggil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688383589	8_1688383589_2	epaicixi	das Rufen	the calling	panggilan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688383723	8_1688383723_0	kiˀiciki	etwas (mit Bast) umwickeln	wrap something (with raffia).	membungkus sesuatu (dengan tali rafia).	kabahaicikixi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s didiki 'umwickeln'	see didiki 'wrap'	lihat didiki 'bungkus'	wrap	NA	NA	NA
8_1688383723	8_1688383723_1	eahaiciki	das Umwickeln	the wrapping (process)	pembungkusan (proses)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	wrap	NA	NA	NA
8_1688383886	8_1688383886_0	kipahaicikii	er schlägt	he punches	dia meninju	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	105z26	105z26	105z26	hitting	NA	NA	NA
8_1688383886	8_1688383886_1	edahicikii	der Geschlagene	the beaten one	yang dipukuli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106z3	106z3	106z3	hitting	NA	NA	NA
8_1688385267	8_1688385267_0	eakahapi uidakoˀa	Verband der Wunde	bandage of the wound	perban luka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	130z34	130z34	130z34	treat desease	NA	NA	NA
8_1688385698	8_1688385698_0	areˀe	komm herǃ	come hereǃ (sg)	datang ke siniǃ (bentuk tunggal)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	motion ; come	NA	NA	NA
8_1688386082	8_1688386082_0	idoo uˀíaha abaˀao kia	laß ihn nur sterbenǃ	just let him die! (sg)	biarkan saja dia mati! (bentuk tunggal)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	die	NA	NA	NA
8_1688386348	8_1688386348_0	baidoˀeˀa	zu vereiteln	to thwart	menggagalkan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	107z14	107z14	107z14	thwarting	NA	NA	NA
8_1688386583	8_1688386583_0	kabupee iidoka	verwunden	wound	luka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	130z31	130z31	130z31	injure	NA	NA	NA
8_1688387285	8_1688387285_0	kĩxã	teilen	to split	membagi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	separation	NA	NA	NA
8_1688387285	8_1688387285_1	kinĩxã	geteilt , verteilt werden	to be shared , distributed	dibagikan , didistribusikan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sharing ; dispersal ; distribute	NA	NA	NA
8_1688387285	8_1688387285_2	hoo mĩxãmĩxã	bereits ge- , verteilt	already distributed	sudah didistribusikan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dispersal ; distribute	NA	NA	NA
8_1688387285	8_1688387285_3	kamĩxã	man teilt	one shares	seseorang membagi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sharing	NA	NA	NA
8_1688387285	8_1688387285_4	kikĩxã	etwas verteilen	distribute something	membagikan sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	distribute	NA	NA	NA
8_1688387285	8_1688387285_5	nãmĩxã	sie (ver)teilen	they distribute ; they share	mereka mendistribusikan ; mereka berbagi	nãmãhã:ĩxã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	distribute ; sharing	NA	NA	NA
8_1688387285	8_1688387285_6	hoo mãhã:ĩxã	hat verteilt	has distributed	telah mendistribusikan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	distribute	NA	NA	NA
8_1688387285	8_1688387285_7	eahã:ĩxã	Einteilung , das Verteilen	division , the distributing	pembagian , pendistribusian	eahĩxã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	separation ; distribution	NA	NA	NA
8_1688387285	8_1688387285_8	nĩmãhã:ĩxãhã iˀioo u-	sie teilen etwas auf	they divide something up	mereka membagi sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89z2	89z2	89z2	sharing ; separation	NA	NA	NA
8_1688390123	8_1688390123_0	kipaixi	ermahnen	admonish	menegur	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rebuke ; emotion ; anger	NA	NA	NA
8_1688390123	8_1688390123_1	epaixi	Ermahnung	admonition	peringatan	epaixixi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rebuke ; emotion ; anger	NA	NA	NA
8_1688390468	8_1688390468_0	eixu udohəao	Vordersteven eines Bootes	stem of a boat	batang perahu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	boat ; cultural item	NA	NA	NA
8_1688390821	8_1688390821_0	kiˀiˀi	nageln	to nail	memaku	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fastening tool ; cultural item (?) ; what is the material for nail in Enggano (?) ; CHECK THIS !	NA	NA	NA
8_1688390821	8_1688390821_1	eiˀiˀi	Nagel , Holzpflock , Spange	nail , peg , clasp	paku , pasak , gesper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fastening tool ; cultural item (?) ; what is the material for nail in Enggano (?) ; CHECK THIS !	NA	NA	NA
8_1688390821	8_1688390821_2	eiˀiˀi uudu	Haarspange	barrette	jepit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	H16 èie(j)e 'bedeksel van uitgerafelde pisang- en rottanbladeren , eertijds door de vrouwen gedurende den rouwtijd gedragen'	H16 èie(j)e 'cover made of frayed pisang and rottan leaves , formerly worn by women during the mourning period'	H16 èie(j)e 'penutup yang terbuat dari daun pisang dan rotan yang berjumbai , yang biasanya dipakai oleh wanita selama masa berkabung'	fastening tool ; cultural item (?) ; metaphoric/metonymic extension of nail ?	NA	NA	cultural practice ; cultural event ; CHECK THIS
8_1688391081	8_1688391081_0	kiˀiˀíaha:i	raspeln nn	to grate	memarut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cutting	NA	NA	NA
8_1688391081	8_1688391081_1	kiniˀiˀiaha:i	geraspelt werden	to be grated	diparut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111z18	111z18	111z18	cutting	NA	NA	NA
8_1688391081	8_1688391081_2	eahaiˀíaha:i	das Raspeln	the grating	kisi-kisi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cutting	NA	NA	NA
8_1688391081	8_1688391081_3	eiˀĩ́ã	Kokosraspel aus Rotan	coconot grater from rotan	parutan kelapa dari rotan	epáˀe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cutting ; instrument ; cultural item ; CHECK THIS !	NA	NA	NA
8_1688391955	8_1688391955_0	kiˀiˀika	es wird Tag	day is dawning	hari sudah fajar	kaˀiˀika edopo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	temporal ; day	NA	NA	NA
8_1688391955	8_1688391955_1	buˀiˀikaha	hell werden	become light	menjadi cahaya	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	105z32	105z32	105z32	bright ; metonymic extension (?) to temporal domain (?)	NA	NA	NA
8_1688391955	8_1688391955_2	daˀiˀíka-daˀiˀíka	Tag: für Tag , täglich	day: for day , daily	hari : untuk hari , setiap hari	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	temporal ; day	NA	NA	NA
8_1688392016	8_1688392016_0	kaˀiˀíkeha edopo	es wird Tag	day is dawning	hari sudah fajar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	temporal ; day	NA	NA	NA
8_1688392298	8_1688392298_0	euba kiˀiˀiko	Rundhaus , Bienenkorbhaus , wie es früher auf dieser Insel gebaut wurde , um sich vor den zahlreichen Moskitos zu schützen. Diese Häuser dienten ausschließlich als Schlafstätte	Round house , beehive house , as they used to be built on this island to protect themselves from the numerous mosquitoes. These houses were used exclusively as sleeping quarters	Rumah bundar , rumah sarang lebah , seperti yang biasa dibangun di pulau ini untuk melindungi diri dari banyak nyamuk. Rumah-rumah ini digunakan secara eksklusif sebagai tempat tidur	euba kakakadio, ekadodio	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G2	G2	G2	house ; type of house ; cultural building ; CHECK THIS	NA	NA	NA
8_1688392450	8_1688392450_0	kipa:iˀio	speeren	to spear	menombak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	weapon ; hunt ; cultural item ; CHECK THIS	NA	NA	NA
8_1688392450	8_1688392450_1	ekaˀa:iˀio	Speer	spear	tombak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	weapon ; hunt ; cultural item ; CHECK THIS	NA	NA	NA
8_1688392941	8_1688392941_0	iˀioonĩã	bei , zu ihm	with , to him	dengannya , kepadanya	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	with, be with	NA	NA	NA
8_1688392941	8_1688392941_1	iˀioo ukaka eˀana	bei jenem Menschen	with that person	dengan orang itu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	with, be with	NA	NA	NA
8_1688392941	8_1688392941_2	iˀioo uˀíaha	obwohl , obgleich , obschon	although , although , although	meskipun , meskipun , meskipun	idoo uˀiaha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	§ 24e	§ 24e	§ 24e	concession	NA	NA	NA
8_1688392941	8_1688392941_3	iˀioo uˀixa	obgleich ; wenn	although ; if	meskipun ; jika	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	130z5: , 132z14:	130z5: although , 132z14: if	130z5: meskipun , 132z14: jika	concession ; condition	NA	NA	NA
8_1688392941	8_1688392941_4	iˀioo uˀíaha . . .iˀioo uˀíaha	sei es , daß . . . sei es daß	be it , that . . . be it that	baik itu , itu. . . baik itu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8_1688392941	8_1688392941_5	iˀioobaˀa uˀíaha	zumal	especially as	terutama sebagai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8_1688393196	8_1688393196_0	kipaˀĩˀĩyã	beschleunigen	accelerate	mempercepat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s paˀã́:ĩ́ñã dgl	see paˀã́:ĩ́ñã and the like	lihat paˀã́:ĩ́ñã dan sejenisnya	motion ; move quickly	NA	NA	NA
8_1688393328	8_1688393328_0	kiji	schlagen	to strike	menyerang	kici, kiti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	attack	NA	NA	NA
8_1688393328	8_1688393328_1	eiji	Meißel	chisel	pahat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cultural item ; CHECK THIS ; working with wood ; working with stone	NA	NA	NA
8_1688393328	8_1688393328_2	dabiji	sie schlugen	they beat (past tense)	mereka memukul; mengalahkan (bentuk lampau)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hitting	NA	NA	NA
8_1688393328	8_1688393328_3	epaiji	Haumesser	cleaver	golok	epeiji, epeici, epaici	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cooking utensil ; cultural item ; CHECK THIS	NA	NA	NA
8_1688394866	8_1688394866_0	eiji	Stimme , Wort usw	voice , word etc	suara , kata , dll	eici²	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	voice ; word ; metaphor of word via voice (?)	NA	NA	NA
8_1688394866	8_1688394866_1	kaiji	rufen	to call	memanggil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688394866	8_1688394866_2	kaijixi	jmd einladen , rufen	invite , call someone	mengundang , menelepon seseorang	kaicixi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DIA	Dialectal variation	Variasi dialek	NA	NA	NA	invite ; call	NA	NA	NA
8_1688394866	8_1688394866_3	kabaijixi	er ruft jmd	he calls someone	dia memanggil seseorang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688394866	8_1688394866_4	epaijixi	das Rufen , sich Wenden an	calling , turning to (noun)	panggilan , berpalingnya ke (kata benda)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	call	NA	NA	NA
8_1688394866	8_1688394866_5	kababeiji	wir (in) reden , sprechen	we (in) talk , speak	kita dalam pembicaraan , berbicara	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	speak with others	NA	NA	NA
8_1688394866	8_1688394866_6	kipa:iji	ertönen lassen , blasen (ein Instrument)	sound , blow (an instrument)	suara , pukulan (instrumen)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sound ; cultural practice (?)	NA	NA	NA
