ID,stem_id,kms_Alphabet,kms_page,kms_entry_no,stem_form,stem_form_comm_untokenised,stem_homonymID,stem_DE,stem_EN,stem_IDN,stem_formVarian,stem_formVarian_untokenised,stem_formVarian_tokenised,stem_variant_DE,stem_variant_EN,stem_variant_IDN,stem_dialectVariant,stem_etymological_form,stem_etym_form_German,stem_etymological_language_donor,stem_loanword_form,stem_loanword_language_donor,stem_source_form,stem_source_form_homonymID,stem_remark_DE,stem_remark_EN,stem_remark_IDN,stem_crossref_DE,stem_crossref_EN,stem_crossref_IDN,stem_form_comm_tokenised
2651,9_1685206327,p,233,11,pãhã:ĩ,pãhã:ĩ,NA,"Geschwister, Sippenzweig","siblings , clan branch","saudara kandung, cabang klan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,eãhã:ĩ,NA,NA,NA,NA,NA,NA,NA,p ã h ã:ĩ
2652,9_1685206397,p,233,12,paha:iba,paha:iba,NA,früh abends,early in the evening,lebih awal di malam hari,pahã:ũma ; baha:eba,pahã:ũma ; baha:eba,p a h ã:ũ m a # ; # b a h a:e b a,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a h a:i b a
2653,9_1685206441,p,233,13,epaha:iˀṹãhã,epaha:i'ṹãhã,NA,Baumart,Tree species,Spesies pohon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a h a:i ' ṹ ã h ã
2654,9_1685206567,p,233,14,epahakábu,epahakábu,NA,Zweig,branch/twig,cabang/ranting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,arch,archaic,bentuk arkais,G18,NA,NA,e p a h a k á b u
2655,9_1685206653,p,233,15,Pahapuaha,Pahapuaha,NA,Männername,Male name,Nama laki-laki,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,P a h a p u a h a
2656,9_1685206748,p,233,16,paharoˀa:oaˀa:o,paharo'a:oa'a:o,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a h a r o ' a:o a ' a:o
2657,11_1684987308,p,234,1,paha:uda,paha:uda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ehuda,NA,NA,NA,NA,NA,NA,NA,p a h a:u d a
2658,11_1684987408,p,234,2,pahã:ũhũmãnã,pahã:ũhũmãnã,NA,früh morgens,early in the morning,pagi-pagi sekali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,pahã:ũmãnã,NA,NA,NA,NA,NA,NA,NA,p a h ã:ũ h ũ m ã n ã
2659,11_1684987509,p,234,3,paha:uka,paha:uka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a h a:u k a
2660,11_1684988020,p,234,4,pahã:ũmã[nã],pahã:ũmã[nã],NA,"dämmern, abends sein","twilight (verb) , to be in the evening","fajar , berada di malam hari",pahũmã[nã],pahũmã[nã],p a h ũ m ã [ n ã ],NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a h ã:ũ m ã [ n ã ]
2661,11_1684988056,p,234,5,epahəhai,epahu̇hai,NA,Schwanz,tail,ekor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a h u̇ h a i
2662,11_1684988372,p,234,6,pahũmãnã,pahũmãnã,NA,morgens,In the morning,Di pagi hari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,s pahã:ũmã[nã],see pahã:ũmã[nã],lihat pahã:ũmã[nã],p a h ũ m ã n ã
2663,11_1684988451,p,234,7,pãĩ,pãĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,paqiC,NA,10,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p ã ĩ
2664,11_1684988517,p,234,8,epáici,epáici,NA,Haumesser,cutter knife (rough knife for hewing things rather than making precise cuts),pisau kasar untuk memotong benda daripada membuat potongan yang presisi,epéici ; epáiji ; epéiji,epeici ; epáiji ; epeiji,e p e i c i # ; # e p á i j i # ; # e p e i j i,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ici,NA,NA,NA,NA,NA,NA,NA,e p á i c i
2665,11_1684988613,p,234,9,paicixi,paicixi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ici,2,NA,NA,NA,NA,NA,NA,p a i c i x i
2666,11_1684988751,p,234,10,epá:ixa uˀobi,epá:ixa u'obi,NA,Feuerglut,embers,bara api,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p á:i x a # u ' o b i
2667,11_1684988803,p,234,11,pa:ixo,pa:ixo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a:i x o
2668,11_1684989076,p,234,12,epã́ĩxũ,epã́ĩxũ,NA,Mörser,Mortar,Mortir,epã́:ĩ́xũ ; eparáu,epã́:ĩ́xũ ; eparáu,e p ã ́:ĩ ́ x ũ # ; # e p a r á u,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"H16  èpahjoe 'een ovalen bak, waarin de vruchten van de bagoe, na geschild te zijn, kaladie of onrijpe pisang met een stamper van steen [èèdako] worden fijn gestampt'","H16  èpahjoe 'an oval container , in which the fruits of the bagu , after being peeled , kaladie or unripe pisang , with a stone pestle [èèdako] are finely pounded'","H16 èpahjoe 'wadah lonjong, tempat buah bagu, setelah dikupas, kaladie atau pisang mentah, ditumbuk halus dengan alu batu [èèdako]'",e p ã ́ ĩ x ũ
2669,11_1684989437,p,234,13,pá:iˀio,pá:i'io,NA,NA,NA,NA,pé:iˀio:,pe:i'io:,p e:i ' i o :,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,iˀio,NA,NA,NA,NA,NA,NA,NA,p á:i ' i o
2670,11_1684989492,p,234,14,epãĩnĩ,epãĩnĩ,NA,"Zange, Schere, Klemme","Pliers , scissors , clamp","Tang, gunting, penjepit",eĩpĩnĩ,eĩpĩnĩ,e ĩ p ĩ n ĩ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p ã ĩ n ĩ
2671,11_1684989586,p,235,1,epaˀĩ́õhõ:ĩ,epa'ĩ́õhõ:ĩ,NA,Bananenart,type of banana,jenis pisang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,VIz8: mit Wechselausdruck ekabuˀuiˀi,VIz8: with alternating expression ekabuˀuiˀi,VIz8: dengan ungkapan alternatif ekabuˀuiˀi,e p a ' ĩ ́ õ h õ:ĩ
2672,11_1684989662,p,235,2,paˀĩõhõ:ĩyã,pa'ĩõhõ:ĩyã,NA,Frauenname,Women's name,Nama perempuan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,VIz8,NA,NA,p a ' ĩ õ h õ:ĩ y ã
2673,11_1684989842,p,235,3,paˀioˀo:iya,pa'io'o:iya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,aˀioˀoi,NA,NA,NA,NA,NA,NA,NA,p a ' i o ' o:i y a
2674,11_1684989907,p,235,4,epaiyã́,epaiyã́,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a i y ã ́
2675,11_1684990550,p,235,5,paka,paka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a k a
2676,11_1684990721,p,235,6,epakaˀá:iyo,epaka'á:iyo,NA,Fuß,Foot,Kaki,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,arch,archaic,bentuk arkais,G18,NA,NA,e p a k a ' á:i y o
2677,11_1684990772,p,235,7,epakaˀáoa,epaka'áoa,NA,Kies,gravel,kerikil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a k a ' á o a
2678,11_1684996533,p,235,8,pakaˀã:ũ,paka'ã:ũ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kaˀã:ũ,NA,NA,NA,NA,NA,NA,NA,p a k a ' ã:ũ
2679,11_1684996869,p,235,9,pakahadee,pakahadee,NA,NA,NA,NA,pakahalee ; pakaharee,pakahalee ; pakaharee,p a k a h a l e e # ; # p a k a h a r e e,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,hadee,2,NA,NA,NA,NA,NA,NA,p a k a h a d e e
2680,11_1684996965,p,235,10,pakahalee,pakahalee,NA,NA,NA,NA,pakahadee,pakahadee,p a k a h a d e e,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a k a h a l e e
2681,11_1685070221,p,235,11,pakaharee,pakaharee,NA,NA,NA,NA,pakahadee,pakahadee,p a k a h a d e e,NA,NA,NA,pakahadee (DIA),NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a k a h a r e e
2682,11_1685070458,p,235,12,epakaraha,epakaraha,NA,Norden,north,utara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,karaha,3?,NA,NA,NA,"vgl XIIz24f: Die Engganesen kannten angeblich nur zwei Himmelsrichtungen, Süden und Westen ..","compare XIIz24f: The Engganese supposedly knew only two cardinal points , south and west..","bandingkan XIIz24f: Orang Enggano seharusnya hanya mengenal dua arah mata angin, selatan dan barat ...",e p a k a r a h a
2683,11_1685070509,p,235,13,epakẽpṹˀa,epakẽpṹ'a,NA,Baumart,Tree species,Spesies pohon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ekẽpũˀ,NA,NA,NA,NA,NA,NA,NA,e p a k ẽ p ṹ ' a
2684,11_1685070564,p,235,14,epakəˀaˀaho,epaku̇'a'aho,NA,Fischart,Fish species,Spesies ikan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,"ML bogok, Ophiocephalus gachua HB?","ML bogok , Ophiocephalus gachua HB?","ML bogok , Ophiocephalus gachua HB?",NA,NA,NA,e p a k u̇ ' a ' a h o
2685,11_1685070593,p,235,15,epãkĩ,epãkĩ,NA,Holzwurm,Woodworm,Cacing kayu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p ã k ĩ
2686,11_1685070756,p,236,1,epakixobi,epakixobi,NA,"Strauchart, aus deren Blättern Schurze für Männer hergestellt wurden","shrub species , whose leaves were used to make aprons for men","spesies semak , yang daunnya digunakan untuk membuat celemek untuk pria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,hobiˀ,NA,NA,NA,NA,s eohobi ; s IXz19,see eohobi ; s IXz19,lihat eohobi ; s IXz19,e p a k i x o b i
2687,11_1685070924,p,236,2,pãkõ,pãkõ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p ã k õ
2688,11_1685070994,p,236,3,Pakobi,Pakobi,NA,Name eines ehemaligen Dorfes,Name of a former village,Nama bekas desa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,P a k o b i
2689,11_1685071495,p,236,4,pãkũ,pãkũ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batu,NA,10,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p ã k ũ
2690,11_1685071762,p,236,5,pãkũ,pãkũ,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p ã k ũ
2691,11_1685071953,p,236,6,epakúapa,epakúapa,NA,"1. Ende eines Weges; Weg, der in den Wald führt ; 2. felsiges Ufer",1. end of a path ; path that leads into the forest ; 2. rocky shore,1. ujung jalan setapak; jalan setapak yang mengarah ke hutan; 2. pantai berbatu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,ML pintu gerbang,ML pintu gerbang,ML pintu gerbang,NA,NA,NA,e p a k ú a p a
2692,11_1685072012,p,236,7,epakúda,epakúda,NA,Donner,thunder,guntur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,arch?,archaic?,bentuk arkais?,NA,NA,NA,e p a k ú d a
2693,11_1685072056,p,236,8,Pakudixi,Pakudixi,NA,Männername,Male name,Nama laki-laki,Pakurixi,Pakurixi,P a k u r i x i,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,P a k u d i x i
2694,11_1685072099,p,236,9,epakui,epakui,NA,"Trepang, Seegurke (Holothuria)","Trepang , sea cucumber (Holothuria)","Udang, teripang (Holothuria)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a k u i
2695,11_1685072259,p,237,1,pakukuha,pakukuha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a k u k u h a
2696,11_1685072375,p,237,2,epakũnṹĩñõ,epakũnṹĩñõ,NA,Mitesser,Blackhead,Komedo,epakũnũñõ,epakũnũñõ,e p a k ũ n ũ ñ õ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kũnũĩ?,NA,NA,NA,NA,"H16 pakoenoejo 'uitslag, vurigheid in het gezicht'","H16 pakoenoejo 'rash , ardor in the face'","H16 pakoenoejo 'ruam, semangat di wajah'",e p a k ũ n ṹ ĩ ñ õ
2697,11_1685072452,p,237,3,epakũnũñõ,epakũnũñõ,NA,Mitesser,Blackhead,Komedo,epakũnũĩñõ,epakũnũĩñõ,e p a k ũ n ũ ĩ ñ õ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a k ũ n ũ ñ õ
2698,11_1685072487,p,237,4,Pakurixi,Pakurixi,NA,Männername,Male name,Nama laki-laki,Pakudixi,Pakudixi,P a k u d i x i,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,P a k u r i x i
2699,11_1685072535,p,237,5,palíˀo,palí'o,NA,NA,NA,NA,padíˀo,padí'o,p a d í ' o,NA,NA,NA,padíˀo (DIA),NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a l í ' o
2700,11_1685072683,p,237,6,pãmã,pãmã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p ã m ã
2701,11_1685072825,p,237,7,pamãhã:ũmã,pamãhã:ũmã,NA,"abends, dämmrig werden","In the evening , become twilight (dim)","Di malam hari, menjadi senja (redup)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"s pabaha:eba, pahã:ũmã","see pabaha:eba , pahã:ũmã","lihat pabaha:eba , pahã:ũmã",p a m ã h ã:ũ m ã
2702,11_1685072877,p,237,8,epanãˀã:ə̃ã,epanã'ã:u̇̃ã,NA,Grenze,Border,Perbatasan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,124z6,NA,NA,e p a n ã ' ã:u̇ ̃ ã
2703,11_1685072960,p,237,9,epanaˀaoa,epana'aoa,NA,NA,NA,NA,epanãˀã:ũã,epanã'ã:ũã,e p a n ã ' ã:ũ ã,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,O!,Oral!,Oral!,NA,NA,NA,e p a n a ' a o a
2704,11_1685073158,p,237,10,epanãˀã:ũã,epanã'ã:ũã,NA,"Grenze, Zwischenraum","border , in-between-space/interstice","perbatasan, di antara ruang / sela-sela",epanaˀaoa,epana'aoa,e p a n a ' a o a,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"s panõ ; VIIIz35-37 Häuser und Gebiet verschiedener Sippen innerhalb des Dorfes waren durch eine Grenze [epanãˀã:ũã], die durch einen gerodeten schmalen Landstreifen markiert war, voneinander getrennt","see panõ ; VIIIz35-37 Houses and territory of different clans within the village were separated by a border [epanãˀã:ũã] , which was marked by a cleared narrow strip of land","lihat panõ; VIIIz35-37 Rumah-rumah dan wilayah marga-marga yang berbeda di dalam kampung dipisahkan oleh sebuah perbatasan [epanãˀã:ũã], yang ditandai dengan sebidang tanah sempit yang sudah dibersihkan",e p a n ã ' ã:ũ ã
2705,11_1685073534,p,237,11,panãkõõ,panãkõõ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a n ã k õ õ
2706,11_1685073647,p,237,12,epanãnãũ,epanãnãũ,NA,"Papier, Briefmarke (ǃ)","Paper , stamp (ǃ)","Kertas, stempel (ǃ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,panãũ,NA,NA,NA,NA,NA,NA,NA,e p a n ã n ã ũ
2707,11_1685073679,p,237,13,epãnãpãnã,epãnãpãnã,NA,Strauch,shrub,semak belukar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p ã n ã p ã n ã
2708,11_1685074372,p,237,14,panãũ,panãũ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a n ã ũ
2709,11_1685074439,p,238,1,epanã:ũˀũã,epanã:ũ'ũã,NA,"Zwischenraum, zwischen","in-between-space/interstice , between","di antara ruang / sela, di antara",epanãˀã:ũã,epanã'ã:ũã,e p a n ã ' ã:ũ ã,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,123z2,NA,NA,e p a n ã:ũ ' ũ ã
2710,11_1685074696,p,238,2,panẽẽ,panẽẽ,NA,"beinahe, fast, nahe; nähere dichǃ","Nearly , nearly , vicinity ; approachǃ","Hampir , hampir , sekitar ; mendekatǃ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,nẽẽ,NA,NA,NA,NA,NA,NA,NA,p a n ẽ ẽ
2711,11_1685074771,p,238,3,epanõ,epanõ,NA,zwischen (Zwischenzeit?),Between (in the meantime?),Antara (sementara itu?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,s epanãˀã:ũã ; 105z18,see epanãˀã:ũã ; 105z18,lihat epanãˀã:ũã ; 105z18,e p a n õ
2712,11_1685074833,p,238,4,panõã,panõã,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a n õ ã
2713,11_1685074869,p,238,5,panõã,panõã,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a n õ ã
2714,11_1685074907,p,238,6,panõõã,panõõã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a n õ õ ã
2715,11_1685074937,p,238,7,epãnũ,epãnũ,NA,Nase,Nose,Hidung,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p ã n ũ
2716,11_1685074990,p,238,8,epao,epao,NA,Wunde,wound,luka,NA,NA,NA,NA,NA,NA,NA,baReq,NA,10,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a o
2717,11_1685075062,p,238,9,paoahaˀa,paoaha'a,NA,NA,NA,NA,pauahaˀa,pauaha'a,p a u a h a ' a,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a o a h a ' a
2718,11_1685075099,p,238,10,epaoaka,epaoaka,NA,Hebamme,midwife,bidan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,109z9,109z9,109z9,e p a o a k a
2719,11_1685075156,p,238,11,epaˀokíˀi,epa'okí'i,NA,Käferart,type of beetle,jenis kumbang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,vgl kipaˀokiˀíaˀa 'wetzen',compare kipaˀokiˀíaˀa 'whet',bandingkan kipaˀokiˀíaˀa 'mengasah',e p a ' o k í ' i
2720,11_1685075286,p,238,12,epaˀõˀõõ,epa'õ'õõ,NA,Wildkatze,Wildcat,Kucing liar,emusáá,emusáá,e m u s á á,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,ML musang,ML musang,ML musang,NA,NA,NA,e p a ' õ ' õ õ
2721,11_1685075335,p,238,13,epãˀõpãˀõ,epã'õpã'õ,NA,Schmetterling,butterfly,kupu-kupu,epÕˀõpãõ,epÕ'õpãõ,e p Õ ' õ p ã õ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p ã ' õ p ã ' õ
2722,11_1685075378,p,238,14,epapa,epapa,NA,Wange,cheek,pipi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a p a
2723,11_1685075428,p,238,15,epapanṍĩ ukehebu,epapanṍĩ ukehebu,NA,sonne,sun,matahari,ebaka ukahaˀo,ebaka ukaha'o,e b a k a # u k a h a ' o,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,arch,archaic,bentuk arkais,G21,NA,NA,e p a p a n ṍ ĩ # u k e h e b u
2724,17_1685023692,p,239,1,Papĩnĩ ˀArua,Papĩnĩ 'Arua,NA,Ort an der Südküste der Insel,Place on the south coast of the island,Tempat di pantai selatan pulau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,P a p ĩ n ĩ # ' A r u a
2725,17_1685023767,p,239,2,Papudu,Papudu,NA,Männername,Male name,Nama laki-laki,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,pudu,NA,NA,NA,NA,s Vz36,see Vz36,lihat Vz36,P a p u d u
2726,17_1685023888,p,239,3,epara,epara,1,Placenta,Placenta,Plasenta,epada; epade; epado,epada; epade; epado,e p a d a ; # e p a d e ; # e p a d o,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,vgl eˀaparabía 'Mensis',compare eˀaparabía 'menstrual period',bandingkan eˀaparabía 'periode menstruasi',e p a r a
2727,17_1685023933,p,239,4,epára,epára,2,Rankpflanze,climbing plant,tanaman panjat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p á r a
2728,17_1685024299,p,239,5,parã́,parã́,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r ã ́
2729,17_1685024465,p,239,6,parã́,parã́,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"paqa?; Sangir palang, Talaut palaŋa",NA,47,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r ã ́
2730,17_1685024520,p,239,7,paraˀa,para'a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r a ' a
2731,17_1685024592,p,239,8,paraba,paraba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r a b a
2732,17_1685025227,p,239,9,parabi,parabi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,rabi,NA,NA,NA,NA,NA,NA,NA,p a r a b i
2733,17_1685025402,p,239,10,parabía,parabía,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r a b í a
2734,17_1685025592,p,239,11,eparaha:odi,eparaha:odi,NA,Oberarm,upper arm,lengan atas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a r a h a:o d i
2735,17_1685025767,p,239,12,paraiaˀa,paraia'a,NA,hänge etwas aufǃ,hang something up!,gantung sesuatu!,paraˀiaˀa,para'ia'a,p a r a ' i a ' a,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r a i a ' a
2736,17_1685083616,p,240,1,paraˀíaˀa,para'ía'a,NA,hänge etwas aufǃ,hang something up!,gantung sesuatu!,paraíaˀa; padayaˀa,paraía'a; padaya'a,p a r a í a ' a ; # p a d a y a ' a,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r a ' í a ' a
2737,17_1685083718,p,240,2,paraparaba,paraparaba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r a p a r a b a
2738,17_1685083853,p,240,3,eparáu,eparáu,NA,Nahrungsmörser (aus Merbau-Holz),Food mortar (from Merbau-wood),Lumpang makanan (dari kayu Merbau),epã:ĩxũ,epã:ĩxũ,e p ã:ĩ x ũ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a r á u
2739,17_1685083963,p,240,4,parau,parau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r a u
2740,17_1685084127,p,240,5,pará:uˀuo,pará:u'uo,NA,NA,NA,NA,paˀã:ũˀũõ,pa'ã:ũ'ũõ,p a ' ã:ũ ' ũ õ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,G69: pida:uˀuo,NA,NA,p a r á:u ' u o
2741,17_1685084198,p,240,6,parei,parei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,p a r e i
2742,17_1685084273,p,240,7,eparəˀokáˀa,eparu̇'oká'a,NA,Ameisenart,type of ant,jenis semut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e p a r u̇ ' o k á ' a
