example_id	stem_id	example_form	example_GermanTranslation	example_variant	example_GermanTranslationVariant	example_etymological_form	example_etymological_language_donor	example_loanword_form	example_loanword_language_donor	example_source_form	example_source_form_homonymID	example_crossref	example_remark	example_complete	example_dialect_variant	create_by	create_date	update_by	update_date
19_1687181599_1	19_1687181599	hoo buododa	zog bereits um	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-19 13:33:19	NULL	NULL
19_1687181599_2	19_1687181599	eododaha	Umziehensort, neuer Wohnort	eadədaha	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-19 13:33:19	NULL	NULL
19_1687181794_0	19_1687181794	eodóiya	Unterseite, Raum unter dem Haus	NA	NA	NA	NA	NA	NA	NA	NA	Hilfslokativ, § 26b	NA	y	NA	19	2023-06-19 13:36:34	NULL	NULL
19_1687181794_1	19_1687181794	iodoiya	unter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-19 13:36:34	NULL	NULL
19_1687181908_0	19_1687181908	kiʔodoki	jmd den Weg abschneiden, versperren	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	19	2023-06-19 13:39:33	NULL	NULL
19_1687181908_1	19_1687181908	ʔua kiʔodoki ekaka eʔana	ich schneide jenem Menschen den Weg ab	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	19	2023-06-19 13:39:33	NULL	NULL
19_1687182028_0	19_1687182028	ʔodokíaʔa	bringe jmd Glüchǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-19 13:40:28	NULL	NULL
19_1688022882_0	19_1688022882	eodu iʔiõõnĩã	er/sie ist schwindlig	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 07:14:42	NULL	NULL
19_1688022882_1	19_1688022882	kudo edopo iʔiooʔo:u	mir ist schwindlig	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 07:14:42	NULL	NULL
19_1688025121_0	19_1688025121	kioho	hell	kixoho	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 07:52:01	NULL	NULL
19_1688025121_1	19_1688025121	kioho edopo	est ist hell = mittags	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 07:52:01	NULL	NULL
19_1688025178_0	19_1688025178	eoho uʔobi	Feuerholz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 07:52:58	NULL	NULL
19_1688025268_0	19_1688025268	kaohoaʔa:odi	über etwas jubeln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 07:54:28	NULL	NULL
19_1688025461_0	19_1688025461	kiʔohodi	beschädigen (etwas, was eigentlich verbessert werden soll)	NA	NA	NA	NA	NA	NA	NA	NA	G30	NA	y	NA	19	2023-06-29 07:57:41	NULL	NULL
19_1688025461_1	19_1688025461	epaʔohodi	Schaden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 07:57:41	NULL	NULL
19_1688025808_0	19_1688025808	kiʔoi	schöpfen (Wasser)	kaʔa:oi	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:03:28	NULL	NULL
19_1688025808_1	19_1688025808	kabahaʔa:oi	laß uns schöpfenǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:03:28	NULL	NULL
19_1688025808_2	19_1688025808	ehakabahaʔa:oi	das Wasserschöpfen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:03:28	NULL	NULL
19_1688025808_3	19_1688025808	eoʔói	Ausschöpfer (für Boote)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:03:28	NULL	NULL
19_1688026274_0	19_1688026274	koʔó:ici	rudern, paddeln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:11:14	NULL	NULL
19_1688026274_1	19_1688026274	hoo buoʔo:ici	ruderte bereits	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:11:14	NULL	NULL
19_1688026274_2	19_1688026274	kaho:ici u-	etwas rudern, paddeln	koʔo:icicíaʔa	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:11:14	NULL	NULL
19_1688026274_3	19_1688026274	eoʔo:ici	Paddel, Ruderriemen	eoʔo:iji	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	eoʔo:iji (DIA)	19	2023-06-29 08:11:14	NULL	NULL
19_1688026274_4	19_1688026274	edoʔʔo:icíaʔa	d Geruderte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:11:14	NULL	NULL
19_1688026274_5	19_1688026274	ekahoʔó:ici	Krebs	NA	NA	NA	NA	NA	NA	NA	NA	NA	ML kepiting	y	NA	19	2023-06-29 08:11:14	NULL	NULL
19_1688026893_0	19_1688026893	eʔodi upurudui ukoyo	dgl	NA	NA	NA	""""	NA	""""	NA	NA	130z23	NA	NA	NA	19	2023-06-29 08:23:55	NULL	NULL
19_1688026893_1	19_1688026893	kiiʔodi	Pl	NA	NA	NA	""""	NA	""""	NA	NA	107z19; 108z16	NA	NA	NA	19	2023-06-29 08:23:55	NULL	NULL
19_1688028121_0	19_1688028121	koʔo:iji	rudern, paddeln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:42:01	NULL	NULL
19_1688028121_1	19_1688028121	kabaho:iji	etwas paddeln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:42:01	NULL	NULL
19_1688028121_2	19_1688028121	eaho:iji[a]	das Paddeln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:42:01	NULL	NULL
19_1688028121_3	19_1688028121	eoʔo:iji	das Paddel	NA	NA	NA	NA	NA	NA	NA	NA	XIIz18f: Die aus Eisenholz [ekitee = Afzelia palembanica Bak.] angefertigten Paddel [eoʔo:iji] hatten länglich ovale Blätter	NA	y	NA	19	2023-06-29 08:42:01	NULL	NULL
19_1688028222_0	19_1688028222	kioka	herausziehen, herausreißen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:43:42	NULL	NULL
19_1688028534_0	19_1688028534	edopo kiʔokada	es wird hell , dämmert (am Morgen)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:48:54	NULL	NULL
19_1688028694_0	19_1688028694	ʔua kiʔokáha:i ekaka eʔana	ich verlache jenen Menschen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 08:51:34	NULL	NULL
19_1688029338_0	19_1688029338	koki	pflücken, (heraus) ziehen, entwurzeln	kaboki , kahoki , u-	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029338_1	19_1688029338	anõkĩ	zieheǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029338_2	19_1688029338	hoo boki	zog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029338_3	19_1688029338	edixoo boki	d bereits Entwurzelte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029338_4	19_1688029338	kibokixa	öffnen	NA	NA	NA	NA	NA	NA	NA	NA	110z15	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029338_5	19_1688029338	edoki	d Gepflückte usw	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029338_6	19_1688029338	eooki	Mittel zum Pfücken, Ziehen usw	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029338_7	19_1688029338	eõnõkĩ	Tau zum Ziehen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029338_8	19_1688029338	eokio	zu Pflückendes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029338_9	19_1688029338	eahokia	Pflückensort	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:02:18	NULL	NULL
19_1688029651_0	19_1688029651	eoki	Ebbe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:07:31	NULL	NULL
19_1688029651_1	19_1688029651	eʔoki	Küste, Meeresstrand	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:07:31	NULL	NULL
19_1688030240_0	19_1688030240	kaʔoki	Ebbe sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:17:20	NULL	NULL
19_1688030240_1	19_1688030240	eʔue kaʔoki	das Meer hat Ebbe, es ist Ebbe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:17:20	NULL	NULL
19_1688030240_2	19_1688030240	eaʔokia	Ort des Trockenseins , troockene Stelle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:17:20	NULL	NULL
19_1688030240_3	19_1688030240	eaʔoʔoki uʔue	Ebbe , Niedrigwasser	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 09:17:20	NULL	NULL
19_1688030240_4	19_1688030240	yaʔəkía	auf einer trockenen Stelle	NA	NA	NA	NA	NA	NA	NA	NA	G69	NA	y	NA	19	2023-06-29 09:17:20	NULL	NULL
19_1688037195_0	19_1688037195	eoʔoki	Säge	epaoʔoki	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	19	2023-06-29 11:17:47	NULL	NULL
19_1688037195_1	19_1688037195	eoʔoki uʔobi	Feuersäge	NA	NA	NA	""""	NA	""""	NA	NA	MOD 172 eòchi eocuòbi	NA	NA	NA	19	2023-06-29 11:17:47	NULL	NULL
19_1688037195_2	19_1688037195	eahaʔoki	das Sägen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	19	2023-06-29 11:17:47	NULL	NULL
19_1688037195_3	19_1688037195	eahaʔokia	Sägensort	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	19	2023-06-29 11:17:47	NULL	NULL
19_1688037195_4	19_1688037195	eahaʔokía uʔobi	eigentliches Holz, das als Unterlage bei der Feuerzubereiyung dient. Es ist dies Holz des ehobu -Baumes	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	19	2023-06-29 11:17:47	NULL	NULL
19_1688037195_5	19_1688037195	ehopa uahaʔokía uʔobi	Loch fürs Feuersägen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:17:47	NULL	NULL
19_1688038019_0	19_1688038019	kaʔõkĩ	Niedrigwasser haben, trocken sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:26:59	NULL	NULL
19_1688038019_1	19_1688038019	yaʔõkĩ eʔue	das Meer hat Niedrigwasser	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:26:59	NULL	NULL
19_1688038019_2	19_1688038019	kaʔõkĩã	es wird Ebbe werden, trocken werden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:26:59	NULL	NULL
19_1688038019_3	19_1688038019	kabaʔã:õkĩ	trocken sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:26:59	NULL	NULL
19_1688038019_4	19_1688038019	kaʔõkĩaʔa	etwas trocken ; seihen (Reis)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:26:59	NULL	NULL
19_1688038019_5	19_1688038019	eaʔõkĩ́ãʔã	Seihwanne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:26:59	NULL	NULL
19_1688038019_6	19_1688038019	eaʔokia	Ort des Trockenseins, trockene Stelle	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oǃ	y	NA	19	2023-06-29 11:26:59	NULL	NULL
19_1688038019_7	19_1688038019	yaʔəkía	auf einer trockenen Stelle	NA	NA	NA	NA	NA	NA	NA	NA	G69	Oǃ	y	NA	19	2023-06-29 11:26:59	NULL	NULL
19_1688038019_8	19_1688038019	eaʔoʔoki uʔue	Ebbe	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oǃ	y	NA	19	2023-06-29 11:26:59	NULL	NULL
19_1688038353_0	19_1688038353	kiokĩxã	schrumpfen, eintrocknen, vertrocknen	kokĩxã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:32:33	NULL	NULL
19_1688038486_0	19_1688038486	kipaʔokiʔíaʔa	etwas wetzen	NA	NA	NA	NA	NA	NA	NA	NA	vgl epaʔokiʔi 'Käferart'	NA	y	NA	19	2023-06-29 11:34:46	NULL	NULL
19_1688038687_0	19_1688038687	eoko	das Tau (aus Baumbast) ; Ader, Sehne	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:38:07	NULL	NULL
19_1688038687_1	19_1688038687	eoko uae	Beinader, Krampfader	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:38:07	NULL	NULL
19_1688038687_2	19_1688038687	kaʔa:oko	zähe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-29 11:38:07	NULL	NULL
19_1688084197_0	19_1688084197	koko	nach dem Essen aufstoßen rülpsen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:16:37	NULL	NULL
19_1688084197_1	19_1688084197	kəkəa	wird rülpsen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:16:37	NULL	NULL
19_1688084197_2	19_1688084197	hoo boko	stieß bereits auf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:16:37	NULL	NULL
19_1688084197_3	19_1688084197	kəkə́aʔa	nach etwas aufstoßen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:16:37	NULL	NULL
19_1688084197_4	19_1688084197	eoko	das Rülpsen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:16:37	NULL	NULL
19_1688084197_5	19_1688084197	eəkəa	Rülpsensort (ǃ?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:16:37	NULL	NULL
19_1688084197_6	19_1688084197	ediəkə́aʔa	das, wonach man aufstößt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:16:37	NULL	NULL
19_1688084288_0	19_1688084288	eokoo uʔubuhoda	der Maßstab ihres Tuns	NA	NA	NA	NA	NA	NA	NA	NA	133z19f	NA	y	NA	19	2023-06-30 00:18:08	NULL	NULL
19_1688084743_0	19_1688084743	kõkõ	rösten, braten, trocknen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:25:43	NULL	NULL
19_1688084743_1	19_1688084743	kahã:õkõ	dgl	kamãhã:õkõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:25:43	NULL	NULL
19_1688084743_2	19_1688084743	kõkõhõ:ĩ	auf etwas trocknen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:25:43	NULL	NULL
19_1688084743_3	19_1688084743	kõkṍãʔã	zum Trocknen benutzen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:25:43	NULL	NULL
19_1688084743_4	19_1688084743	eõkõã	Gerüst über dem Herd, Trocknengerüst, Röstgestell	ekõnõĩñã	NA	NA	NA	NA	NA	NA	NA	H16 èokoa 'droogplaatsvoor klappers en visch'	NA	y	NA	19	2023-06-30 00:25:43	NULL	NULL
19_1688084743_5	19_1688084743	eaha:əkə́a	Brennholz	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oǃ	y	NA	19	2023-06-30 00:25:43	NULL	NULL
19_1688085379_0	19_1688085379	kaʔokodo	derartige Schurze tragen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:36:19	NULL	NULL
19_1688085511_0	19_1688085511	eokoi	das Gehen, Gang (art)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:38:31	NULL	NULL
19_1688085511_1	19_1688085511	eokoiya	das Gehen, Gehensort, Fortschritt	NA	NA	NA	NA	NA	NA	NA	NA	105z22f	NA	y	NA	19	2023-06-30 00:38:31	NULL	NULL
19_1688085678_0	19_1688085678	eokono ukitai	Darm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:41:18	NULL	NULL
19_1688085678_1	19_1688085678	eokono upuko	Nabelschnur	eokonopuko	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	19	2023-06-30 00:41:18	NULL	NULL
8_1683686285_0	8_1683686285	ki[ke]kéʔe:i	stampfen (Reis)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 02:38:05	NULL	NULL
8_1683686285_1	8_1683686285	eekéʔe:i	Stampfer, Stößel für Nahrungsmörser	epakekeʔe:i	NA	NA	NA	NA	NA	NA	NA	NA	ML alu	y	NA	8	2023-05-10 02:38:05	NULL	NULL
8_1683687382_0	8_1683687382	ekẽ?ẽpã-ekẽʔẽpã	sämtliche Vögel	NA	NA	NA	NA	NA	NA	NA	NA	§ 2d; dort Oǃ	NA	NA	NA	8	2023-05-10 02:56:22	NULL	NULL
8_1683687872_0	8_1683687872	kikeʔəa	untergehen, (ver) sinken	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:04:32	NULL	NULL
8_1683687872_1	8_1683687872	edohəao hoo bukeʔəa	dieses Boot ist gesunken	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	8	2023-05-10 03:04:32	NULL	NULL
8_1683688104_0	8_1683688104	ekehe pakoheda	ein pakoheda-Beil (das man angelblich bei Chinesen eingetauscht hat)	NA	NA	NA	NA	NA	NA	NA	NA	128z27	NA	y	NA	8	2023-05-10 03:08:24	NULL	NULL
8_1683689229_0	8_1683689229	kikehe:upa	sich verschlucken	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:27:09	NULL	NULL
8_1683689522_0	8_1683689522	kipaʔakehə́a?a	etwas nicht wollen, etwas verweigern	NA	NA	NA	NA	NA	NA	NA	NA	s keho²	NA	y	NA	8	2023-05-10 03:32:02	NULL	NULL
8_1683689739_0	8_1683689739	kikehəʔəa	blau (wie eine Leiche)	NA	NA	NA	NA	NA	NA	NA	NA	1o5z35	NA	NA	NA	8	2023-05-10 03:35:39	NULL	NULL
8_1683689739_1	8_1683689739	kaʔikoko kikehə́ʔəa	braun, dunkelrot	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	8	2023-05-10 03:35:39	NULL	NULL
8_1683690280_0	8_1683690280	kikeho	durchbohren, nähen	kadeho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:44:40	NULL	NULL
8_1683690280_1	8_1683690280	kidikeho	durchbohrt werden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:44:40	NULL	NULL
8_1683690280_2	8_1683690280	edikeho	Durchbohrtes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:44:40	NULL	NULL
8_1683690280_3	8_1683690280	ekehoho	zu Durchbohrendes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:44:40	NULL	NULL
8_1683690280_4	8_1683690280	eekeho	Durchbohrensmittel, Nadel (aus den Knochen des Kugelfisches)	eukúi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:44:40	NULL	NULL
8_1683690280_5	8_1683690280	eadeho	das Durchbohren	eadedéhəa	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	8	2023-05-10 03:44:40	NULL	NULL
8_1683690557_0	8_1683690557	kipakehõaʔa	etwas vorenthalten, etwas zurück (be) halten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	8	2023-05-10 03:49:17	NULL	NULL
8_1683691021_0	8_1683691021	kaʔakẽhõ	geizig sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:57:01	NULL	NULL
8_1683691021_1	8_1683691021	hoo mãʔãkẽhõ	war bereits geizig	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:57:01	NULL	NULL
8_1683691021_2	8_1683691021	eaʔakẽhõ	der Geiz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	2023-05-10 03:57:01	NULL	NULL
8_1683691021_3	8_1683691021	kapaʔakẽhṍãʔã	etwas vorenthalten, von etwas abhalten	kipakehóaʔaʔ	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	8	2023-05-10 03:57:01	NULL	NULL
8_1683691416_0	8_1683691416	kabakei	laß uns fangen ǃ	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:49:13	NULL	NULL
8_1683691416_1	8_1683691416	kidikei	ergriffen werden	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:49:13	NULL	NULL
8_1683691792_0	8_1683691792	kikeke	etwas (mit einem Tau) hinablassen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:49:32	NULL	NULL
8_1683691792_1	8_1683691792	eekeke	(Hinablassensmittel =) Tau	NA	NA	NA	""""	NA	""""	NA	NA	G74	NA	NA	NA	8	2023-05-16 05:49:32	NULL	NULL
8_1683692119_0	8_1683692119	kapakekediáʔa:o iʔioo	sich abwechselnd zu jmd begeben, abwechselnd besuchen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:49:46	NULL	NULL
8_1683692290_0	8_1683692290	kikekedóʔo:i	Ton formen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:49:57	NULL	NULL
8_1683692914_0	8_1683692914	kikekéʔe:i	stampfen	kadekéʔe:i u-	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:50:17	NULL	NULL
8_1683692914_1	8_1683692914	kabadekeʔe:i	sie stampft	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:50:17	NULL	NULL
8_1683692914_2	8_1683692914	kidikekeʔe:i	gestampft werden	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:50:17	NULL	NULL
8_1683692914_3	8_1683692914	edikekeʔe:i	d Gestampfte	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:50:17	NULL	NULL
8_1683692914_4	8_1683692914	epakekeʔe:i	Stampfer, Stooßel	eeke?e:i	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:50:17	NULL	NULL
8_1683692914_5	8_1683692914	eadekeʔe:i	das Stampfen	eareke?e:i	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:50:17	NULL	NULL
8_1683692914_6	8_1683692914	eareke?e:iya	Stampfplatz, Mahlstein (Unterlage)	eadekeʔé:iya	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:50:17	NULL	NULL
8_1683692914_7	8_1683692914	ekekeKe:iyo	d zu Stampfende	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:50:17	NULL	NULL
8_1683866819_0	8_1683866819	edakekenadoa ukaka	es wurde von Leuten veranlaßt	NA	NA	NA	""""	NA	""""	NA	NA	112z2	?	NA	NA	8	2023-05-16 05:50:35	NULL	NULL
8_1683868900_0	8_1683868900	kikekeóho:i	jmd von hinten packen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:50:48	NULL	NULL
8_1683869080_0	8_1683869080	kanẽkõ	NA	NA	NA	NA	""""	NA	""""	NA	NA	s nẽkõ	NA	NA	NA	8	2023-05-16 05:51:00	NULL	NULL
8_1683878284_0	8_1683878284	eademãhãʔã	das Zãhlen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:52:47	NULL	NULL
8_1683878980_0	8_1683878980	kapakẽmãhãhõ	jmd ãngstlich machen, ãngstigen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:53:11	NULL	NULL
8_1683879645_0	8_1683879645	kikẽmõnãʔã	etwas schrãg schneiden	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:54:18	NULL	NULL
8_1683879645_1	8_1683879645	hoo mũkẽmõnãʔã	schnitt bereits schräg	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:54:18	NULL	NULL
8_1683879645_2	8_1683879645	edikẽmõnãʔã	d schräg Geschnittene	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:54:18	NULL	NULL
8_1683879645_3	8_1683879645	eekẽmõnãʔã	Mittel zum schräg Schneiden	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:54:18	NULL	NULL
8_1683879645_4	8_1683879645	ekẽmõnãʔãhõ	schräg zu Schneidendes	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	8	2023-05-16 05:54:18	NULL	NULL
8_1683880989_0	8_1683880989	kãkẽnãĩ	aussuchen, auswählen	kaʔikẽnãhã:ĩ ; kaʔa:ikenãhã:ĩ	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-06-11 15:02:10	NULL	NULL
8_1683880989_1	8_1683880989	kaʔakẽnãĩ	gründlich aussuchen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-06-11 15:02:10	NULL	NULL
8_1683880989_2	8_1683880989	kinãʔãkẽnãĩ	wird ausgesucht	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-06-11 15:02:10	NULL	NULL
8_1683880989_3	8_1683880989	kinãʔãkẽnãĩyã	wird ausgesucht werden	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-06-11 15:02:10	NULL	NULL
8_1683880989_4	8_1683880989	kidixoo mãʔãkẽnãĩ	wurde bereits ausgesucht	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-06-11 15:02:10	NULL	NULL
