"caid";"modul";"user_id";"dateaccess";"dateacess_end";"ipaddress";"browser";"os"
"id";"kms_Alphabet";"kms_Stem";"kms_stem_homonymID";"kms_stem_remarks_optional";"kms_stem_variant";"kms_stem_dialect_variant";"kms_stem_source_form";"kms_sourceForm_homonymID";"kms_stem_etym_lang";"kms_stem_etym_form";"kms_stem_etym_German";"kms_stem_crossRef";"kms_stem_German";"kms_stem_English";"kms_stem_German_crossRef";"kms_stem_loanword_lang";"kms_stem_loanword_form";"kms_examples";"kms_examples_variant";"kms_examples_German";"kms_examples_German_crossRef";"kms_examples_English";"kms_example_etym_lang";"kms_example_etym_form";"kms_stem_page"
"1";"a";"b";;;;;;;;;;;;;;;;;;;;;;;"0"
"2";"aa";"bb";;;;;;;;;;;;;;;;;;;;;;;"0"
"sw_id";"sw_name"
"1";"AR (Arabic)"
"2";"BAR (Bare`e [Austronesian, Sulawesi])"
"3";"BI (Bahasa Indonesia)"
"4";"Bugi (Buginese [Austronesian, Sulawesi])"
"5";"MKB (Minangkabau [Austronesian, Sumatra])"
"6";"ML (Malay [now BI])"
"7";"Mtw (Mentawai [Austronesian])"
"9";"NL (Dutch)"
"10";"PAN (Proto-Austronesian)"
"11";"PMP (Proto-Malayo-Polynesian)"
"12";"POC (Proto-Oceanic)"
"13";"Sd (Sundanese [Austronesian, Java])"
"14";"Sich (Sichule [Austronesian, Sumatra])"
"15";"Sim (Simalur [Austronesian])"
"16";"SMtw (Sudmentawai [South Mentawai])"
"17";"UAN (Proto-Austronesian)"
"47";"PAN"
"50";"MKB "
"51";"MKB"
"52";"Nias"
"53";"SMtw"
"54";"NJV"
"stem_id";"kms_Alphabet";"kms_page";"kms_entry_no";"stem_form";"stem_GermanTranslation";"stem_homonymID";"stem_formVarian";"stem_GermanTranslationVariant";"stem_dialectVariant";"stem_etymological_form";"stem_etymological_language_donor";"stem_loanword_form";"stem_loanword_language_donor";"stem_source_form";"stem_source_form_homonymID";"stem_crossref";"stem_remark";"stem_complete";"create_by";"cerate_date";"update_by";"update_date";"used_time"
"19_1684104597_0";"19_1684104597";"karoréi";"der entlangschwimmt";;;;"""""";;"""""";;;"G71";;;;"19";"2023-05-17 02:03:15";NULL;NULL
"19_1684104597_1";"19_1684104597";"ʔua kikokoréi eaha�?eda";"ich schwimme an der Korallenbrücke entlang";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:03:15";NULL;NULL
"19_1684104942_0";"19_1684104942";"kikoroa";"aufhören, (Meer) sich beruhigen";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:04:15";NULL;NULL
"19_1684104942_1";"19_1684104942";"ekiu hoo bukoroa";"der Wind hat sich gelegt";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:04:15";NULL;NULL
"19_1684105141_0";"19_1684105141";"kikoroa";"Frieden schließen, schonen, in Frieden leben";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:22:48";NULL;NULL
"19_1684105141_1";"19_1684105141";"hoo bukoroa";"schloß bereits Frieden";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:22:48";NULL;NULL
"19_1684105141_2";"19_1684105141";"kikoróaha";"wird Frieden schließen";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:22:48";NULL;NULL
"19_1684105141_3";"19_1684105141";"kikoroahaʔa";"Frieden schließen mittels etwas";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:22:48";NULL;NULL
"19_1684105141_4";"19_1684105141";"eakoroa";"Frieden Schließen, Übereinkommen, Versōhnung";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:22:48";NULL;NULL
"19_1684105141_5";"19_1684105141";"eokoróaha";"Ort, wo Frieden geschlossen wird ";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:22:48";NULL;NULL
"19_1684105141_6";"19_1684105141";"ekoróaha";"dgl";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:22:48";NULL;NULL
"19_1684105141_7";"19_1684105141";"ekoroahaʔáho";"das, womit Frieden geschlossen werden soll/muß";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:22:48";NULL;NULL
"19_1684105946_0";"19_1684105946";"kikoroi";"besänftigen, schonen, beruhigen (tr)";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:30:40";NULL;NULL
"19_1684105946_1";"19_1684105946";"kipakoroia�?ʔa";"versöhnen";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:30:40";NULL;NULL
"19_1684105946_2";"19_1684105946";"hoo pakoroiáʔa";"versōhnte";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:30:40";NULL;NULL
"19_1684105946_3";"19_1684105946";"edipakoroia�?ʔa";"d Versöhnte";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:30:40";NULL;NULL
"19_1684105946_4";"19_1684105946";"eokoroi";"Beruhigungsmittel";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:30:40";NULL;NULL
"19_1684105946_5";"19_1684105946";"edikoroi";"d Besänftigte";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:30:40";NULL;NULL
"19_1684106426_0";"19_1684106426";"kikoroʔo�?i";"auf Blattunterlagen legen";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:32:16";NULL;NULL
"19_1684106426_1";"19_1684106426";"eokoroʔo�?i";"(Blätter als) Unterlagen (für die Nahrung)";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:32:16";NULL;NULL
"19_1684106600_0";"19_1684106600";"ekoropiʔío uudu";"Gehirn";"ekoporiʔío uudu";;;"""""";;"""""";;;;;;;"17";"2023-06-11 14:36:28";NULL;NULL
"19_1684106897_0";"19_1684106897";"kikou";"abbrechen (intr); zerbrechen (tr)";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:41:22";NULL;NULL
"19_1684106897_1";"19_1684106897";"hoo bukou ";"zerbrach bereits";"kubou";;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:41:22";NULL;NULL
"19_1684106897_2";"19_1684106897";"ʔua kikou epakamãĩ";"ich zerbreche das Messer";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:41:22";NULL;NULL
"19_1684106897_3";"19_1684106897";"kakou";"zerbrochen";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:41:22";NULL;NULL
"19_1684106897_4";"19_1684106897";"epakamãĩ eiʔie kakou";"dieses Messer ist zerbrochen";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:41:22";NULL;NULL
"19_1684106897_5";"19_1684106897";"edikou";"d Abgebrochene";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:41:22";NULL;NULL
"19_1684106897_6";"19_1684106897";"eokou";"Instrument zum Abbrechen";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:41:22";NULL;NULL
"19_1684106897_7";"19_1684106897";"eko�?uo";"Abzubrechendes";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:41:22";NULL;NULL
"19_1684107379_0";"19_1684107379";"ekoyo-ekoyo";"sämtliche Hausschweine";;;;"""""";;"""""";;;"§ 2d";;;;"19";"2023-05-17 02:43:19";NULL;NULL
"19_1684107379_1";"19_1684107379";"ekoyo ehuda";"Sau";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:43:19";NULL;NULL
"19_1684107379_2";"19_1684107379";"ekoyo emãnĩ";"Eber";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:43:19";NULL;NULL
"19_1684107379_3";"19_1684107379";"kabaʔikoyo";"auf Schweine ausgehen";;;;"""""";;"""""";;;"§ 44a";;;;"19";"2023-05-17 02:43:19";NULL;NULL
"19_1684107618_0";"19_1684107618";"kipakua";"befestigen";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:44:22";NULL;NULL
"19_1684107618_1";"19_1684107618";"kiApakuaʔa";"befestigen, anlegen (Schmuck)";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:44:22";NULL;NULL
"19_1684108637_0";"19_1684108637";"kikua";"eintreten, hineingehen; (Gestirne) untergehen; beginnen";"kabakua";;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_1";"19_1684108637";"hoo bukua";"trat ein, begann";"kubua";;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_10";"19_1684108637";"epakuali";"freiwillige Gabe";;;;"""""";;"""""";;;"84z26";;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_2";"19_1684108637";"kakubua";"er tritt ein";"kabukua";;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_3";"19_1684108637";"kiku�?aha�?i";"eintreten bei jmd, eindringen bei jmd";"kabakúaha�?i";;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_4";"19_1684108637";"ekuaha";"Empfänger (in)";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_5";"19_1684108637";"kipakua";"hineintun, hineinbohren";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_6";"19_1684108637";"kidikuapi";"es wird eingedrungen, man dringt ein";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_7";"19_1684108637";"kapakuaʔa";"etwas in etwas hineintun";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_8";"19_1684108637";"kakubuaʔa";"hineinjagen";;;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108637_9";"19_1684108637";"kipakuadi";"anbieten";;;;"""""";;"""""";;;"85z3";;;;"19";"2023-05-17 02:57:51";NULL;NULL
"19_1684108723_0";"19_1684108723";"kua[baʔa] ";"nicht, nein";"keo, kea, kee, kue";;;"""""";;"""""";;;;;;;"19";"2023-05-17 02:58:29";NULL;NULL
"19_1684293297_0";"19_1684293297";"kikũã";"zählen, rechnen";"kanũã, karua ";;;;;;;;;;"y";"kanũã, karua (P2)";"19";"2023-05-17 03:14:57";NULL;NULL
"19_1684293297_1";"19_1684293297";"hõ mũkũã";"gezählt haben";;;;;;;;;;;"y";;"19";"2023-05-17 03:14:57";NULL;NULL
"19_1684293297_2";"19_1684293297";"kinĩkũã";"gerechnet warden";;;;;;;;;;;"y";;"19";"2023-05-17 03:14:57";NULL;NULL
"19_1684293297_3";"19_1684293297";"eanũã";"das Zählen, Rechnen";;;;;;;;;;;"y";;"19";"2023-05-17 03:14:57";NULL;NULL
"19_1684293297_4";"19_1684293297";"ekũ�?ãhã�?õ";"zu Zählendes";;;;;;;;;;;"y";;"19";"2023-05-17 03:14:57";NULL;NULL
"19_1684293297_5";"19_1684293297";"ekũãʔã�?hõ";"d zum Messen zu Benutzende";;;;;;;"kȭ?";;;;"y";;"19";"2023-05-17 03:14:57";NULL;NULL
"19_1684294139_0";"19_1684294139";"kikuʔa";"beginnen";;;;;;;;;;;"y";;"19";"2023-05-17 03:28:59";NULL;NULL
"19_1684294139_1";"19_1684294139";"eukuʔa";"Beginn";;;;;;;;;;;"y";;"19";"2023-05-17 03:28:59";NULL;NULL
"19_1684294379_0";"19_1684294379";"kipakuʔa";"wegwerfen, fortwerfen";;;;;;;;;;;"y";;"19";"2023-05-17 03:32:59";NULL;NULL
"19_1684294379_1";"19_1684294379";"edipakuʔa";"d Weggeworfene";;;;;;;;;;;"y";;"19";"2023-05-17 03:32:59";NULL;NULL
"19_1684294379_2";"19_1684294379";"eapakuʔa";"Fortwerfensmittel";;;;;;;;;;;"y";;"19";"2023-05-17 03:32:59";NULL;NULL
"19_1684322604_0";"19_1684322604";"kipakuʔa";"veranlassen";;;;;;;;;"9oz37";;"y";;"19";"2023-05-17 11:23:24";NULL;NULL
"19_1684322604_1";"19_1684322604";"kapakuʔa";"vorschlagen";;;;;;;;;"108z36";;"y";;"19";"2023-05-17 11:23:24";NULL;NULL
"19_1684322910_0";"19_1684322910";"kakũʔa";"senkrecht stehen";;;;;;;;;"G67";;"y";;"19";"2023-05-17 11:28:30";NULL;NULL
"19_1684322910_1";"19_1684322910";"eakũʔakũʔa";"Steifheit";;;;;;;;;;;"y";;"19";"2023-05-17 11:28:30";NULL;NULL
"19_1684323102_0";"19_1684323102";"kipaku�?a?a ";"(Hunde) bellen, blaffen ";;;;;;;;;;"ML menyalak";"y";;"19";"2023-05-17 11:31:42";NULL;NULL
"19_1684323102_1";"19_1684323102";"epakúaʔa";"das Bellen";;;;;;;;;;;"y";;"19";"2023-05-17 11:31:42";NULL;NULL
"19_1684323684_0";"19_1684323684";"kikuʔaʔa";"beauftragen";;;;;;;;;;;"y";;"19";"2023-05-17 11:41:24";NULL;NULL
"19_1684323684_1";"19_1684323684";"kipakuʔa�?ʔa";"beauftragen, befehlen";"kipakuʔUa�??a, kipakukuʔaʔa";;;;;;;;;;"y";;"19";"2023-05-17 11:41:24";NULL;NULL
"19_1684323684_2";"19_1684323684";"kipahakuʔaʔa";"jmd beauftragen";"kipahakuʔaʔa�?o iʔioo u-";;;;;;;;;;"y";;"19";"2023-05-17 11:41:24";NULL;NULL
"19_1684323684_3";"19_1684323684";"hoo pakuʔaʔa";"beauftrage bereits";;;;;;;;;;;"y";;"19";"2023-05-17 11:41:24";NULL;NULL
"19_1684323684_4";"19_1684323684";"kidipakuʔaʔa";"beauftragt werden";;;;;;;;;;;"y";;"19";"2023-05-17 11:41:24";NULL;NULL
"19_1684323684_5";"19_1684323684";"edipakuʔaʔa";"d Beauftragte";;;;;;;;;;;"y";;"19";"2023-05-17 11:41:24";NULL;NULL
"19_1684323684_6";"19_1684323684";"edipakuʔaʔalia";"von ihm aufgefordert";;;;;;;;;"89z1";;"y";;"19";"2023-05-17 11:41:24";NULL;NULL
"19_1684358990_0";"19_1684358990";"kipahakuʔaʔa�?o";"jmd beauftragen";" kipahakuʔaʔa iʔioo u-";;;;;;;;;;"y";;"19";"2023-05-17 21:29:50";NULL;NULL
"19_1684359561_0";"19_1684359561";"kipaku�?aha�?i ";"etwas gegenseitig tun, sich yermischen, sich vermengen; fest verwirrt (wie beim Flechten), vermengt";;;;;;;;;"G32";;"y";;"19";"2023-05-17 21:39:21";NULL;NULL
"19_1684359561_1";"19_1684359561";"kipaku�?aha�?i upaha�?onã";"heiraten";;;;;;;;;;;"y";;"19";"2023-05-17 21:39:21";NULL;NULL
"19_1684359725_0";"19_1684359725";"ekuaha�?iyo";"weißer Korallenstock";;;;;;;;;;;"y";;"19";"2023-05-17 21:42:05";NULL;NULL
"19_1684359725_1";"19_1684359725";"ekuaha�?iyo kaʔikoko";"rote Koralle";;;;;;;;;;;"y";;"19";"2023-05-17 21:42:05";NULL;NULL
"19_1684360083_0";"19_1684360083";"kipakuahíaʔa ";"vermengen, mischen";;;;;;;;;;;"y";;"19";"2023-05-17 21:48:03";NULL;NULL
"19_1684360083_1";"19_1684360083";"edipakuahíaʔa";"Vermengtes";;;;;;;;;;;"y";;"19";"2023-05-17 21:48:03";NULL;NULL
"19_1684360083_2";"19_1684360083";"epakuahiaʔáho";"zu Vemengendes s";;;;;;;;;;;"y";;"19";"2023-05-17 21:48:03";NULL;NULL
"19_1684360424_0";"19_1684360424";"kikúai";"staken (ein Boot)";;;;;;;;;;;"y";;"19";"2023-05-17 21:53:44";NULL;NULL
"19_1684360424_1";"19_1684360424";"kikua�?iya";"wird staken";;;;;;;;;;;"y";;"19";"2023-05-17 21:53:44";NULL;NULL
"19_1684360424_2";"19_1684360424";"hoo bukúai";"stakte bereits";;;;;;;;;;;"y";;"19";"2023-05-17 21:53:44";NULL;NULL
"19_1684360424_3";"19_1684360424";"kidikúai";"gestakt werden";;;;;;;;;;;"y";;"19";"2023-05-17 21:53:44";NULL;NULL
"19_1684360424_4";"19_1684360424";"kikuaiya�?ʔa";"mit etwas staken";;;;;;;;;;;"y";;"19";"2023-05-17 21:53:44";NULL;NULL
"19_1684360424_5";"19_1684360424";"eukúai";"Stange zum Staken";"epauku�?ai";;;;;;;;;;"y";;"19";"2023-05-17 21:53:44";NULL;NULL
"19_1684360424_6";"19_1684360424";"eadúai";"das Staken";;;;;;;;;;;"y";;"19";"2023-05-17 21:53:44";NULL;NULL
"19_1684360424_7";"19_1684360424";"edikúai";"d Gestakte";;;;;;;;;;;"y";;"19";"2023-05-17 21:53:44";NULL;NULL
"19_1684360424_8";"19_1684360424";"eaduaiyaʔa�?�?əa";"Stakensort";;;;;;;;;;;"y";;"19";"2023-05-17 21:53:44";NULL;NULL
"19_1684360695_0";"19_1684360695";"eukuai";"Verzierung, Schmuck; insbesondere eine aus drei Federn bestehende Verzierung an der Vorderseite der Stirnbänder";"eukuei";;;;;;;;"H16 èoekoe(w)aie 'voorhoofdsband, bestaande uit een boomblad nu en dan versierd met de vederan van een papegaaisoort'; MOD tav. XII auf S.149, fig.12 auf S.152 ";;"y";;"19";"2023-05-17 21:58:15";NULL;NULL
"19_1684360695_1";"19_1684360695";"eukua�?i uoʔodi";"Schweinehaare zum Flechten von Stirnbändern (?)";;;;;;;;;;;"y";;"19";"2023-05-17 21:58:15";NULL;NULL
"19_1685080972_0";"19_1685080972";"epoporoo";"Lüge";;;;"""""";;"""""";;;;;;;"19";"2023-05-26 06:41:39";NULL;NULL
"19_1685080972_1";"19_1685080972";"eaʔapoporoo";"das Lügen";;;;"""""";;"""""";;;;;;;"19";"2023-05-26 06:41:39";NULL;NULL
"19_1685080972_2";"19_1685080972";"kaʔapoporoo";"lügen";;;;"""""";;"""""";;;;;;;"19";"2023-05-26 06:41:39";NULL;NULL
"19_1685080972_3";"19_1685080972";"hoo baʔapoporoo";"log bereits";;;;"""""";;"""""";;;;;;;"19";"2023-05-26 06:41:39";NULL;NULL
"19_1685081410_0";"19_1685081410";"kaʔaporo";"groß(?), geschwollen";;;;;;;;;;;"y";;"19";"2023-05-26 06:10:10";NULL;NULL
"19_1685081410_1";"19_1685081410";"kaʔapo�?ro eʔapo";"Schmarotzerpflanze (""geschwollen ist die Hand""); Saft der Blātter wird ausgepreßt und Schwerhōrigen ins Ohr getrōpfelt";;;;;;;;;;;"y";;"19";"2023-05-26 06:10:10";NULL;NULL
"19_1685081410_2";"19_1685081410";"ekaiporo ukaraha ukuo";"dgl";;;;;;;;;;;"y";;"19";"2023-05-26 06:10:10";NULL;NULL
"19_1685081841_0";"19_1685081841";"ʔua doo poroo";"als ob ich bestritte";;;;"""""";;"""""";;;"128z12";;;;"19";"2023-05-26 06:18:53";NULL;NULL
"19_1685081841_1";"19_1685081841";"kiporoki";"leugnen";;;;;;;;;;;"y";;"19";"2023-05-26 06:18:53";NULL;NULL
"19_1685081841_2";"19_1685081841";"hoo buporoki";"leugnen bereits";;;;;;;;;;;"y";;"19";"2023-05-26 06:18:53";NULL;NULL
"19_1685082318_0";"19_1685082318";"kaʔaporodipo";"einen Kinnbart haben, tragen";;;;;;;;;;;"y";;"19";"2023-05-26 06:25:18";NULL;NULL
"19_1685082637_0";"19_1685082637";"kiporoki";"leugnen";;;;;;;;;;;"y";;"19";"2023-05-26 06:30:37";NULL;NULL
"19_1685082637_1";"19_1685082637";"hoo buporoki";"leugnete bereits";;;;;;;;;;;"y";;"19";"2023-05-26 06:30:37";NULL;NULL
"19_1685083028_0";"19_1685083028";"epou";"Rücken, Rückseite";;;;"""""";;"""""";;;;;;;"19";"2023-05-26 06:41:11";NULL;NULL
"19_1685083028_1";"19_1685083028";"ipou";"an der Rückseite, hinter; nach (zeitlich); später";;;;"""""";;"""""";;;;;;;"19";"2023-05-26 06:41:11";NULL;NULL
"19_1685083028_2";"19_1685083028";"kapou";"jmd den Rücken zukehren";;;;"""""";;"""""";;;;;;;"19";"2023-05-26 06:41:11";NULL;NULL
"19_1685156322_0";"19_1685156322";"kipua";"fliehen, weglaufen, laufen";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_1";"19_1685156322";"kipua�?ha";"laufen werden";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_10";"19_1685156322";"eapua";"Aufbruch, Flucht, Laufen";"eupua";;;;;;;;"IVz11";;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_11";"19_1685156322";"epu�?aha�?o";"Laufensort";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_12";"19_1685156322";"edipapua";"d in die Flucht Geschlagene, di in Umlauf Gebrachte";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_2";"19_1685156322";"kabupua";"er lief fort";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_3";"19_1685156322";"ya�?raʔa bupua";"laufe nichtǃ";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_4";"19_1685156322";"kapamũã";"fortlaufen, fliehen";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_5";"19_1685156322";"dipamũã ";"man lief fort, floh";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_6";"19_1685156322";"kapapua";"etwas forttragen";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_7";"19_1685156322";"kipapua";"in die Flucht schlagen, in Umlauf bringen (Geld)";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_8";"19_1685156322";"ʔua kipapua epitipiti";"ich bringe das Geld in Umlauf";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685156322_9";"19_1685156322";"kidipapua";"wird in die Flucht Geschlagene, d in Umlauf Gebrachte";;;;;;;;;;;"y";;"19";"2023-05-27 02:58:42";NULL;NULL
"19_1685157317_0";"19_1685157317";"kapuʔa";"um-, einstürzen, hin-,  herunterfallen, eingestürzt";;;;;;;;;;;"y";;"19";"2023-05-27 03:15:17";NULL;NULL
"19_1685157317_1";"19_1685157317";"kabapuʔa";"es fiel hin";;;;;;;;;;;"y";;"19";"2023-05-27 03:15:17";NULL;NULL
"19_1685157317_2";"19_1685157317";"kaʔapupuʔa";"völlig einstürzen";;;;;;;;;;;"y";;"19";"2023-05-27 03:15:17";NULL;NULL
"19_1685157317_3";"19_1685157317";"edipuʔa";"d Eingestürzte";;;;;;;;;;;"y";;"19";"2023-05-27 03:15:17";NULL;NULL
"19_1685157636_0";"19_1685157636";"kaʔapúaʔa";"niederwerfen, fällen";;;;;;;;;;;;;"19";"2023-05-27 03:20:36";NULL;NULL
"19_1685157636_1";"19_1685157636";"hoo baʔapu�?aʔa";"bereits niedergeworfen";;;;;;;;;;;"y";;"19";"2023-05-27 03:20:36";NULL;NULL
"19_1685157636_2";"19_1685157636";"edaʔapúaʔa ";"d Niedergeworfene, Gefällte";;;;;;;;;;;"y";;"19";"2023-05-27 03:20:36";NULL;NULL
"19_1685157749_0";"19_1685157749";"kipuadi";"schneiden, zapfen (Palmwein)";"kabuadi";;;;;;;;;;"y";;"19";"2023-05-27 03:22:29";NULL;NULL
"19_1685157749_1";"19_1685157749";"kabubuadi";"dabei sein zu zapfen";;;;;;;;;"§ 52c";;"y";;"19";"2023-05-27 03:22:29";NULL;NULL
"19_1685157749_2";"19_1685157749";"dibabuadi";"sie zapften";;;;;;;;;;;"y";;"19";"2023-05-27 03:22:29";NULL;NULL
"19_1685158119_0";"19_1685158119";"kapuaka";"auf die Reise gehen, aufbrechen, sich auf den Weg machen";"kabupuaka, kipuaka";;;;;;;;;;"y";;"19";"2023-05-27 03:28:39";NULL;NULL
"19_1685158119_1";"19_1685158119";"puákaʔaʔa";"brecht auf!";;;;;;;;;;;"y";;"19";"2023-05-27 03:28:39";NULL;NULL
"19_1685158119_2";"19_1685158119";"dabupuaka";"sie brechen auf";;;;;;;;;;;"y";;"19";"2023-05-27 03:28:39";NULL;NULL
"19_1685158119_3";"19_1685158119";"hoo bupuaka";"bereits aufgebrochen";;;;;;;;;;;"y";;"19";"2023-05-27 03:28:39";NULL;NULL
"19_1685158119_4";"19_1685158119";"e[ʔ]apuaka";"Aufbruch, Aufbrechen";"eʔaupaka";;;;;;;;;;"y";;"19";"2023-05-27 03:28:39";NULL;NULL
"19_1685158225_0";"19_1685158225";"kipuakaʔa ";"bringen";;;;;;;;;;;"y";;"19";"2023-05-27 03:30:25";NULL;NULL
"19_1685158225_1";"19_1685158225";"puʔakaʔa eũʔã yai";"bring die Nahrung her!";;;;;;;;;;;"y";;"19";"2023-05-27 03:30:25";NULL;NULL
"19_1685160021_0";"19_1685160021";"kipuda ";"etwas kochen (Nahrung)";"kababuda";;;;;;;;;;"y";;"19";"2023-05-27 04:00:21";NULL;NULL
"19_1685160021_1";"19_1685160021";"dabapuda";"sie kochen";"dibabuda";;;;;;;;;;"y";;"19";"2023-05-27 04:00:21";NULL;NULL
"19_1685160021_2";"19_1685160021";"Kapuda";"kochen (tr)";;;;;;;;;;;"y";;"19";"2023-05-27 04:00:21";NULL;NULL
"19_1685160021_3";"19_1685160021";"eabuda";"das Kochen (tr); Kochgefäß ";;;;;;;;;"109zlo; Erdofen?";;"y";;"19";"2023-05-27 04:00:21";NULL;NULL
"19_1685160021_4";"19_1685160021";"eupuda";"Kochtopf";;;;;;;;;;;"y";;"19";"2023-05-27 04:00:21";NULL;NULL
"19_1685160021_5";"19_1685160021";"edipuda";"d Gekochte";;;;;;;;;;;"y";;"19";"2023-05-27 04:00:21";NULL;NULL
"19_1685160021_6";"19_1685160021";"epudaha:o";"das zu Kochende";;;;;;;;;;;"y";;"19";"2023-05-27 04:00:21";NULL;NULL
"19_1685160155_0";"19_1685160155";"epudadi uʔa�?iyo ";"Fischstachel";;;;;;;;;"aber H16 poedarie 'borstvin der visschen'";;"y";;"19";"2023-05-27 04:02:35";NULL;NULL
"19_1685161273_0";"19_1685161273";"epapudei";"das miteinander Verkehren, miteinander Handgemeinwerden";;;;;;;;;;;"y";;"19";"2023-05-27 04:21:13";NULL;NULL
"19_1685161273_1";"19_1685161273";"kapupudeiaʔa";"etwas mit etwas (anderem) zusammentun,vermengen, mischen";;;;;;;;;;;"y";;"19";"2023-05-27 04:21:13";NULL;NULL
"19_1685161273_2";"19_1685161273";"kipabudeya�?ʔa";"durcheinanderbringen, vermengen, mischen";"kipahabudeyaʔa, kiparupeiaʔa, kiparubei ";;;;;;;;;;"y";;"19";"2023-05-27 04:21:13";NULL;NULL
"19_1685161273_3";"19_1685161273";"epabudeyaʔa";"Mittel zum Vermengen";;;;;;;;;;;"y";;"19";"2023-05-27 04:21:13";NULL;NULL
"19_1685161273_4";"19_1685161273";"edipabudeyaʔa";"d Vermengte";;;;;;;;;;;"y";;"19";"2023-05-27 04:21:13";NULL;NULL
"19_1685161273_5";"19_1685161273";"kapudepei";"vereinigen";"kaparupei";;;;;;;;;;"y";;"19";"2023-05-27 04:21:13";NULL;NULL
"19_1685166753_0";"19_1685166753";"kipapudei";"etwas (an) häufen; des Guten zuviel tun,etwas übertreiben";;;;"""""";;"""""";;;;;;;"19";"2023-05-27 06:03:17";NULL;NULL
"19_1685192281_0";"19_1685192281";"kapudepei";"vereinigen";"kaparupei";;;;;;;;;;"y";;"19";"2023-05-27 12:58:01";NULL;NULL
"19_1685192569_0";"19_1685192569";"e[ʔa]pudixo";"Trauerverbot (Tabu während der Trauerzeit)";;;;"""""";;"""""";;;;;;;"19";"2023-05-31 23:43:43";NULL;NULL
